specimen_id,bil_source,swc_url
758286002,241a_transformed,https://download.brainimagelibrary.org/24/1a/241a10cde842c99b/758286002/758286002_transformed.swc
758308097,69fe_dirlist,https://download.brainimagelibrary.org/69/fe/69fe931fee2b2215/758308097/H18.03.317.13.03.01.04_851749366_m.swc
758308134,group_20230426,https://download.brainimagelibrary.org/group/20230426/swc/758308134/758308134_upright.swc
758996755,241a_transformed,https://download.brainimagelibrary.org/24/1a/241a10cde842c99b/758996755/758996755_transformed.swc
759960718,group_20230426,https://download.brainimagelibrary.org/group/20230426/swc/759960718/759960718_upright.swc
760944994,group_20230426,https://download.brainimagelibrary.org/group/20230426/swc/760944994/760944994_upright.swc
766789211,241a_transformed,https://download.brainimagelibrary.org/24/1a/241a10cde842c99b/766789211/766789211_transformed.swc
766791358,69fe_dirlist,https://download.brainimagelibrary.org/69/fe/69fe931fee2b2215/766791358/H18.06.366.15.05.01.03_898892677_m.swc
766791643,241a_transformed,https://download.brainimagelibrary.org/24/1a/241a10cde842c99b/766791643/766791643_transformed.swc
766984328,241a_transformed,https://download.brainimagelibrary.org/24/1a/241a10cde842c99b/766984328/766984328_transformed.swc
767084655,241a_transformed,https://download.brainimagelibrary.org/24/1a/241a10cde842c99b/767084655/767084655_transformed.swc
767801031,241a_transformed,https://download.brainimagelibrary.org/24/1a/241a10cde842c99b/767801031/767801031_transformed.swc
768893737,241a_transformed,https://download.brainimagelibrary.org/24/1a/241a10cde842c99b/768893737/768893737_transformed.swc
770249617,241a_transformed,https://download.brainimagelibrary.org/24/1a/241a10cde842c99b/770249617/770249617_transformed.swc
770559860,241a_transformed,https://download.brainimagelibrary.org/24/1a/241a10cde842c99b/770559860/770559860_transformed.swc
770622754,241a_transformed,https://download.brainimagelibrary.org/24/1a/241a10cde842c99b/770622754/770622754_transformed.swc
783622479,241a_transformed,https://download.brainimagelibrary.org/24/1a/241a10cde842c99b/783622479/783622479_transformed.swc
786447528,241a_transformed,https://download.brainimagelibrary.org/24/1a/241a10cde842c99b/786447528/786447528_transformed.swc
793395012,241a_transformed,https://download.brainimagelibrary.org/24/1a/241a10cde842c99b/793395012/793395012_transformed.swc
797048104,241a_transformed,https://download.brainimagelibrary.org/24/1a/241a10cde842c99b/797048104/797048104_transformed.swc
799031221,241a_transformed,https://download.brainimagelibrary.org/24/1a/241a10cde842c99b/799031221/799031221_transformed.swc
805729797,241a_transformed,https://download.brainimagelibrary.org/24/1a/241a10cde842c99b/805729797/805729797_transformed.swc
805740173,241a_transformed,https://download.brainimagelibrary.org/24/1a/241a10cde842c99b/805740173/805740173_transformed.swc
805772880,241a_transformed,https://download.brainimagelibrary.org/24/1a/241a10cde842c99b/805772880/805772880_transformed.swc
808902642,d833_upright,https://download.brainimagelibrary.org/d8/33/d833ba8bd931f23f/808902642/808902642_upright.swc
808914243,d833_upright,https://download.brainimagelibrary.org/d8/33/d833ba8bd931f23f/808914243/808914243_upright.swc
808920264,group_20230426,https://download.brainimagelibrary.org/group/20230426/swc/808920264/808920264_upright.swc
811822915,69fe_dirlist,https://download.brainimagelibrary.org/69/fe/69fe931fee2b2215/811822915/H19.03.302.11.13.01.04_1032336704_m.swc
811932153,241a_transformed,https://download.brainimagelibrary.org/24/1a/241a10cde842c99b/811932153/811932153_transformed.swc
811953283,241a_transformed,https://download.brainimagelibrary.org/24/1a/241a10cde842c99b/811953283/811953283_transformed.swc
811984547,241a_transformed,https://download.brainimagelibrary.org/24/1a/241a10cde842c99b/811984547/811984547_transformed.swc
812033452,69fe_dirlist,https://download.brainimagelibrary.org/69/fe/69fe931fee2b2215/812033452/H19.03.302.11.08.01.09_895210592_m.swc
819185246,group_20230426,https://download.brainimagelibrary.org/group/20230426/swc/819185246/819185246_upright.swc
819194697,group_20230426,https://download.brainimagelibrary.org/group/20230426/swc/819194697/819194697_upright.swc
819200626,group_20230426,https://download.brainimagelibrary.org/group/20230426/swc/819200626/819200626_upright.swc
819206421,group_20230426,https://download.brainimagelibrary.org/group/20230426/swc/819206421/819206421_upright.swc
819209252,group_20230426,https://download.brainimagelibrary.org/group/20230426/swc/819209252/819209252_upright.swc
819213795,group_20230426,https://download.brainimagelibrary.org/group/20230426/swc/819213795/819213795_upright.swc
819221461,group_20230426,https://download.brainimagelibrary.org/group/20230426/swc/819221461/819221461_upright.swc
819770858,group_20230426,https://download.brainimagelibrary.org/group/20230426/swc/819770858/819770858_upright.swc
819891764,group_20230426,https://download.brainimagelibrary.org/group/20230426/swc/819891764/819891764_upright.swc
828754192,d833_upright,https://download.brainimagelibrary.org/d8/33/d833ba8bd931f23f/828754192/828754192_upright.swc
828758585,d833_upright,https://download.brainimagelibrary.org/d8/33/d833ba8bd931f23f/828758585/828758585_upright.swc
832565636,241a_transformed,https://download.brainimagelibrary.org/24/1a/241a10cde842c99b/832565636/832565636_transformed.swc
832614788,241a_transformed,https://download.brainimagelibrary.org/24/1a/241a10cde842c99b/832614788/832614788_transformed.swc
835572687,d833_upright,https://download.brainimagelibrary.org/d8/33/d833ba8bd931f23f/835572687/835572687_upright.swc
835596750,69fe_dirlist,https://download.brainimagelibrary.org/69/fe/69fe931fee2b2215/835596750/H19.03.306.11.12.01.02_1098580950_m.swc
835611255,69fe_dirlist,https://download.brainimagelibrary.org/69/fe/69fe931fee2b2215/835611255/H19.03.306.11.02.01.01_930629390_m.swc
835631800,69fe_dirlist,https://download.brainimagelibrary.org/69/fe/69fe931fee2b2215/835631800/H19.03.306.11.02.01.02_1118897968_m.swc
835648767,69fe_dirlist,https://download.brainimagelibrary.org/69/fe/69fe931fee2b2215/835648767/H19.03.306.11.12.01.05_930609761_m.swc
835674226,69fe_dirlist,https://download.brainimagelibrary.org/69/fe/69fe931fee2b2215/835674226/H19.03.306.11.15.02.01_919951085_m.swc
835857228,69fe_dirlist,https://download.brainimagelibrary.org/69/fe/69fe931fee2b2215/835857228/H19.03.306.11.15.02.03_999304955_m.swc
835859530,69fe_dirlist,https://download.brainimagelibrary.org/69/fe/69fe931fee2b2215/835859530/H19.03.306.11.15.02.04_1119444624_m.swc
839222460,d833_upright,https://download.brainimagelibrary.org/d8/33/d833ba8bd931f23f/839222460/839222460_upright.swc
839239569,group_20230426,https://download.brainimagelibrary.org/group/20230426/swc/839239569/839239569_upright.swc
839923944,69fe_dirlist,https://download.brainimagelibrary.org/69/fe/69fe931fee2b2215/839923944/H19.06.351.11.06.01.01_917539941_m.swc
839950125,69fe_dirlist,https://download.brainimagelibrary.org/69/fe/69fe931fee2b2215/839950125/H19.06.351.11.06.01.02_1082994025_m.swc
839970928,69fe_dirlist,https://download.brainimagelibrary.org/69/fe/69fe931fee2b2215/839970928/H19.06.351.11.06.01.03_1082746179_m.swc
840043506,69fe_dirlist,https://download.brainimagelibrary.org/69/fe/69fe931fee2b2215/840043506/H19.06.351.11.06.01.06_1101689565_m.swc
840062001,69fe_dirlist,https://download.brainimagelibrary.org/69/fe/69fe931fee2b2215/840062001/H19.06.351.11.06.01.07_1101629680_m.swc
840142358,69fe_dirlist,https://download.brainimagelibrary.org/69/fe/69fe931fee2b2215/840142358/H19.06.351.11.10.01.11_1109473268_m.swc
848565246,69fe_dirlist,https://download.brainimagelibrary.org/69/fe/69fe931fee2b2215/848565246/H19.06.352.99.01.06.01.03_1041486449_m.swc
848610436,69fe_dirlist,https://download.brainimagelibrary.org/69/fe/69fe931fee2b2215/848610436/H19.06.352.99.01.06.01.05_1054218539_m.swc
848629140,group_20230426,https://download.brainimagelibrary.org/group/20230426/swc/848629140/848629140_upright.swc
848636884,69fe_dirlist,https://download.brainimagelibrary.org/69/fe/69fe931fee2b2215/848636884/H19.06.352.99.01.06.01.08_1038781654_m.swc
848672037,group_20230426,https://download.brainimagelibrary.org/group/20230426/swc/848672037/848672037_upright.swc
851002859,241a_transformed,https://download.brainimagelibrary.org/24/1a/241a10cde842c99b/851002859/851002859_transformed.swc
852671126,69fe_dirlist,https://download.brainimagelibrary.org/69/fe/69fe931fee2b2215/852671126/H19.03.308.11.04.01.07_1098133632_m.swc
853712464,85f4_upright,https://download.brainimagelibrary.org/85/f4/85f4b93699151f1c/853712464/853712464_upright.swc
854528751,69fe_dirlist,https://download.brainimagelibrary.org/69/fe/69fe931fee2b2215/854528751/H19.03.309.11.08.01.01_1024505090_m.swc
854543457,69fe_dirlist,https://download.brainimagelibrary.org/69/fe/69fe931fee2b2215/854543457/H19.03.309.11.08.02.01_1030348415_m.swc
854622053,69fe_dirlist,https://download.brainimagelibrary.org/69/fe/69fe931fee2b2215/854622053/H19.03.309.11.08.01.06_1030536151_m.swc
854629312,69fe_dirlist,https://download.brainimagelibrary.org/69/fe/69fe931fee2b2215/854629312/H19.03.309.11.08.02.04_1106768426_m.swc
855332601,group_20230426,https://download.brainimagelibrary.org/group/20230426/swc/855332601/855332601_upright.swc
855354446,69fe_dirlist,https://download.brainimagelibrary.org/69/fe/69fe931fee2b2215/855354446/H19.03.308.99.02.06.01.03_1054221998_m.swc
855460302,69fe_dirlist,https://download.brainimagelibrary.org/69/fe/69fe931fee2b2215/855460302/H19.03.308.99.02.04.01.02_1042080066_m.swc
855488261,69fe_dirlist,https://download.brainimagelibrary.org/69/fe/69fe931fee2b2215/855488261/H19.03.308.99.02.06.01.06_1118293937_m.swc
855540802,69fe_dirlist,https://download.brainimagelibrary.org/69/fe/69fe931fee2b2215/855540802/H19.03.308.99.02.04.01.06_1126095793_m.swc
855760595,69fe_dirlist,https://download.brainimagelibrary.org/69/fe/69fe931fee2b2215/855760595/H19.03.308.99.02.06.01.07_1041481587_m.swc
855783147,69fe_dirlist,https://download.brainimagelibrary.org/69/fe/69fe931fee2b2215/855783147/H19.03.308.99.02.06.01.09_957505839_m.swc
856015279,group_20230426,https://download.brainimagelibrary.org/group/20230426/swc/856015279/856015279_upright.swc
864072789,group_20230426,https://download.brainimagelibrary.org/group/20230426/swc/864072789/864072789_upright.swc
868145983,69fe_dirlist,https://download.brainimagelibrary.org/69/fe/69fe931fee2b2215/868145983/H19.03.311.14.03.01.02_1032388628_m.swc
868240930,69fe_dirlist,https://download.brainimagelibrary.org/69/fe/69fe931fee2b2215/868240930/H19.03.312.11.09.01.01_1029072597_m.swc
880167933,d833_upright,https://download.brainimagelibrary.org/d8/33/d833ba8bd931f23f/880167933/880167933_upright.swc
880238289,69fe_dirlist,https://download.brainimagelibrary.org/69/fe/69fe931fee2b2215/880238289/H19.06.356.11.08.02.03_1031736419_m.swc
880352738,69fe_dirlist,https://download.brainimagelibrary.org/69/fe/69fe931fee2b2215/880352738/H19.06.356.11.07.02.03_1000791424_m.swc
880462484,69fe_dirlist,https://download.brainimagelibrary.org/69/fe/69fe931fee2b2215/880462484/H19.06.356.11.08.02.04_1024928095_m.swc
880991732,69fe_dirlist,https://download.brainimagelibrary.org/69/fe/69fe931fee2b2215/880991732/H19.03.313.11.05.01.07_1041304577_m.swc
886539074,69fe_dirlist,https://download.brainimagelibrary.org/69/fe/69fe931fee2b2215/886539074/H19.06.356.99.03.01.01.06_1099885937_m.swc
886544038,69fe_dirlist,https://download.brainimagelibrary.org/69/fe/69fe931fee2b2215/886544038/H19.06.356.99.03.01.01.07_1044416927_m.swc
886547084,69fe_dirlist,https://download.brainimagelibrary.org/69/fe/69fe931fee2b2215/886547084/H19.06.356.99.03.01.01.08_1128037923_m.swc
889787076,69fe_dirlist,https://download.brainimagelibrary.org/69/fe/69fe931fee2b2215/889787076/H19.03.314.12.12.01.04_1127497944_m.swc
893412652,69fe_dirlist,https://download.brainimagelibrary.org/69/fe/69fe931fee2b2215/893412652/H19.03.314.1A.02.01_1062511803_m.swc
893503755,group_20230426,https://download.brainimagelibrary.org/group/20230426/swc/893503755/893503755_upright.swc
893647190,69fe_dirlist,https://download.brainimagelibrary.org/69/fe/69fe931fee2b2215/893647190/H19.03.314.1A.01.05_1130386766_m.swc
893714311,69fe_dirlist,https://download.brainimagelibrary.org/69/fe/69fe931fee2b2215/893714311/H19.03.314.1A.01.07_1040467198_m.swc
894360289,69fe_dirlist,https://download.brainimagelibrary.org/69/fe/69fe931fee2b2215/894360289/H19.03.314.1A.03.03_1048158250_m.swc
894528079,69fe_dirlist,https://download.brainimagelibrary.org/69/fe/69fe931fee2b2215/894528079/H19.03.314.1A.03.07_969937427_m.swc
894610619,group_20230426,https://download.brainimagelibrary.org/group/20230426/swc/894610619/894610619_upright.swc
902487067,69fe_dirlist,https://download.brainimagelibrary.org/69/fe/69fe931fee2b2215/902487067/H19.03.315.11.01.01.05_1112357866_m.swc
902498859,69fe_dirlist,https://download.brainimagelibrary.org/69/fe/69fe931fee2b2215/902498859/H19.03.315.11.01.01.06_1112358226_m.swc
902511379,69fe_dirlist,https://download.brainimagelibrary.org/69/fe/69fe931fee2b2215/902511379/H19.03.315.11.09.01.06_1036942569_m.swc
907564709,group_20230426,https://download.brainimagelibrary.org/group/20230426/swc/907564709/907564709_upright.swc
907584932,group_20230426,https://download.brainimagelibrary.org/group/20230426/swc/907584932/907584932_upright.swc
907585117,group_20230426,https://download.brainimagelibrary.org/group/20230426/swc/907585117/907585117_upright.swc
907597822,group_20230426,https://download.brainimagelibrary.org/group/20230426/swc/907597822/907597822_upright.swc
911028006,group_20230426,https://download.brainimagelibrary.org/group/20230426/swc/911028006/911028006_upright.swc
911052828,69fe_dirlist,https://download.brainimagelibrary.org/69/fe/69fe931fee2b2215/911052828/H19.03.317.11.09.01.01_1027201569_m.swc
914354833,group_20230426,https://download.brainimagelibrary.org/group/20230426/swc/914354833/914354833_upright.swc
914826774,69fe_dirlist,https://download.brainimagelibrary.org/69/fe/69fe931fee2b2215/914826774/H19.06.360.1A.02.03_1045933565_m.swc
932161443,group_20230426,https://download.brainimagelibrary.org/group/20230426/swc/932161443/932161443_upright.swc
941707648,69fe_dirlist,https://download.brainimagelibrary.org/69/fe/69fe931fee2b2215/941707648/H19.06.361.11.51.02_1052522603_m.swc
941862585,69fe_dirlist,https://download.brainimagelibrary.org/69/fe/69fe931fee2b2215/941862585/H19.06.361.11.52.07_1041489073_m.swc
941896404,group_20230426,https://download.brainimagelibrary.org/group/20230426/swc/941896404/941896404_upright.swc
941919377,69fe_dirlist,https://download.brainimagelibrary.org/69/fe/69fe931fee2b2215/941919377/H19.06.361.11.52.09_1041515309_m.swc
960630346,group_20230426,https://download.brainimagelibrary.org/group/20230426/swc/960630346/960630346_upright.swc
960790148,69fe_dirlist,https://download.brainimagelibrary.org/69/fe/69fe931fee2b2215/960790148/H19.26.405.12.56.01.03_1125277340_m.swc
966905488,69fe_dirlist,https://download.brainimagelibrary.org/69/fe/69fe931fee2b2215/966905488/H19.06.363.11.51.01.04_1111020925_m.swc
966910744,group_20230426,https://download.brainimagelibrary.org/group/20230426/swc/966910744/966910744_upright.swc
967540207,group_20230426,https://download.brainimagelibrary.org/group/20230426/swc/967540207/967540207_upright.swc
992386355,49e6_upright,https://download.brainimagelibrary.org/49/e6/49e6114ba67eda01/992386355/992386355_upright.swc
