,subclass_scANVI,subclass_conf_scANVI,supertype_scANVI,supertype_conf_scANVI
SM-GBMG3_S087_E1-50,Lamp5,1.0,Lamp5_2,0.9999504089355468
SM-GBMG3_S088_E1-50,Pax6,0.9999983310699464,Pax6_3,0.6609178781509399
SM-GE4VK_S001_E1-50,L2/3 IT,0.8849710822105408,L2/3 IT_10,0.9528781175613404
SM-GE4VK_S004_E1-50,L4 IT,0.9999408721923828,L4 IT_2,0.9960834980010986
SM-GE4VK_S005_E1-50,Pvalb,0.9999964237213136,Pvalb_1,1.0
SM-GE4VK_S006_E1-50,Chandelier,0.5204969048500061,Chandelier_1,0.949687957763672
SM-GE4VK_S007_E1-50,Lamp5_Lhx6,0.4211127460002899,Lamp5_Lhx6_1,1.0
SM-GE4VK_S008_E1-50,L4 IT,0.9999998807907104,L4 IT_2,0.917198657989502
SM-GE4VK_S009_E1-50,Sst,0.9996172189712524,Sst_11,0.9999375343322754
SM-GE4VK_S010_E1-50,Lamp5_Lhx6,0.9996076226234436,Lamp5_Lhx6_1,1.0
SM-GE4VK_S011_E1-50,Chandelier,0.9984851479530334,Chandelier_1,0.989329159259796
SM-GE4VK_S012_E1-50,Sst,1.0,Sst_3,0.8556610345840454
SM-GE4VK_S013_E1-50,Sst,0.9999997615814208,Sst_9,0.949965000152588
SM-GE4VK_S014_E1-50,Vip,1.0,Vip_23,0.9998879432678224
SM-GE4VK_S015_E1-50,Pvalb,0.9999834299087524,Pvalb_15,0.5705178380012512
SM-GE4VK_S016_E1-50,Lamp5_Lhx6,0.7487154603004456,Lamp5_Lhx6_1,1.0
SM-GE4VK_S017_E1-50,Pvalb,0.5328792333602905,Pvalb_2,0.9384298920631408
SM-GE4VK_S018_E1-50,Pax6,0.9996473789215088,Pax6_4,0.9363471865653992
SM-GE4VK_S019_E1-50,L4 IT,0.9999971389770508,L4 IT_1,0.9999995231628418
SM-GE4VK_S020_E1-50,Sst,0.9967426657676696,Sst_11,0.9997184872627258
SM-GE4VK_S021_E1-50,Pvalb,0.9999997615814208,Pvalb_9,0.9944359064102172
SM-GE4VK_S022_E1-50,Sst,0.9991685152053832,Sst_11,0.9736026525497437
SM-GE4VK_S023_E1-50,Sst,0.9999402761459352,Sst_11,0.8664869070053101
SM-GE4VK_S024_E1-50,Sst,0.8634995222091675,Sst_11,0.9993804693222046
SM-GE4VK_S033_E1-50,L4 IT,0.9999840259552002,L4 IT_1,1.0
SM-GE4VK_S034_E1-50,Pvalb,0.999942183494568,Pvalb_9,0.8025365471839905
SM-GE4VK_S035_E1-50,Lamp5_Lhx6,0.999997854232788,Lamp5_Lhx6_1,1.0
SM-GE4VK_S036_E1-50,L2/3 IT,0.9999992847442628,L2/3 IT_5,0.9880335927009584
SM-GE4VK_S042_E1-50,Chandelier,0.9999995231628418,Chandelier_1,0.9720925092697144
SM-GE4VK_S043_E1-50,Sncg,0.9075507521629332,Sncg_3,0.3344411551952362
SM-GE4VK_S044_E1-50,Chandelier,0.999768078327179,Chandelier_2,0.7034177184104919
SM-GE4VK_S045_E1-50,Lamp5_Lhx6,0.8832026124000549,Lamp5_Lhx6_1,1.0
SM-GE4VK_S046_E1-50,Pvalb,0.9999998807907104,Pvalb_2,0.9069214463233948
SM-GE4VK_S047_E1-50,Pvalb,0.9753772020339966,Pvalb_1,0.8182318806648254
SM-GE4VK_S048_E1-50,L2/3 IT,0.5462102293968201,L2/3 IT_1,0.9999996423721312
SM-GE4VK_S049_E1-50,Pvalb,0.99998676776886,Pvalb_2,0.9401424527168274
SM-GE4VK_S050_E1-50,Pax6,0.9999810457229614,Pax6_4,0.9410516619682312
SM-GE4VK_S051_E1-50,Sst,0.9689834713935852,Sst_25,0.8272847533226013
SM-GE4VK_S052_E1-50,L4 IT,0.9996956586837769,L4 IT_1,0.9999997615814208
SM-GE4VK_S053_E1-50,Pvalb,0.9999995231628418,Pvalb_15,0.9957426190376282
SM-GE4VK_S054_E1-50,Chandelier,0.918302595615387,Chandelier_1,0.9836230874061584
SM-GE4VK_S055_E1-50,L6 IT,0.8887055516242981,L6 IT_1,0.9999918937683104
SM-GE4VK_S056_E1-50,Pvalb,0.9752585887908936,Pvalb_15,0.9804663062095642
SM-GE4VK_S057_E1-50,Lamp5,0.9999843835830688,Lamp5_2,0.9999853372573853
SM-GE4VK_S058_E1-50,Sst,0.9852139353752136,Sst_9,0.884508490562439
SM-GE4VK_S059_E1-50,L4 IT,0.9999120235443116,L4 IT_4,0.9994543194770812
SM-GE4VK_S060_E1-50,Sst,0.9939762353897096,Sst_23,0.9863839745521544
SM-GE4VK_S061_E1-50,Pax6,0.994877278804779,Pax6_4,0.5832911729812622
SM-GE4VK_S062_E1-50,L4 IT,1.0,L4 IT_2,0.9999903440475464
SM-GE4VK_S063_E1-50,Sst,1.0,Sst_13,0.5481216907501221
SM-GE4VK_S064_E1-50,L4 IT,0.9995962977409364,L4 IT_1,0.9999974966049194
SM-GE4VK_S065_E1-50,Lamp5_Lhx6,0.9999991655349731,Lamp5_Lhx6_1,1.0
SM-GE4VK_S076_E1-50,Pvalb,0.9999358654022216,Pvalb_7,0.6878001093864441
SM-GE4VK_S077_E1-50,L4 IT,0.9945039749145508,L4 IT_2,0.9799289107322692
SM-GE4VK_S078_E1-50,Lamp5_Lhx6,0.9819499850273132,Lamp5_Lhx6_1,1.0
SM-GE4VK_S079_E1-50,L4 IT,1.0,L4 IT_2,0.998561441898346
SM-GE4VK_S080_E1-50,L2/3 IT,0.997403919696808,L2/3 IT_1,0.99985933303833
SM-GE4VK_S081_E1-50,L4 IT,1.0,L4 IT_2,0.7790141105651855
SM-GE4VK_S082_E1-50,Pvalb,0.9999759197235109,Pvalb_1,0.9907496571540833
SM-GE4VK_S083_E1-50,Pvalb,0.9999983310699464,Pvalb_1,0.9978399276733398
SM-GE4VK_S084_E1-50,L4 IT,1.0,L4 IT_2,0.9999982118606568
SM-GE4VK_S085_E1-50,Pvalb,0.999996781349182,Pvalb_15,0.9121947884559632
SM-GE4VK_S086_E1-50,L4 IT,0.8964065909385681,L4 IT_1,0.8436077833175659
SM-GE4VK_S087_E1-50,Vip,1.0,Vip_19,0.9997841715812684
SM-GE4VK_S088_E1-50,Chandelier,0.9991439580917358,Chandelier_1,0.9782248735427856
SM-GE4VK_S089_E1-50,Sst,0.999991774559021,Sst_9,0.8561086654663086
SM-GE4VK_S090_E1-50,Sst,0.9999896287918092,Sst_25,0.9999998807907104
SM-GE4VK_S091_E1-50,Pvalb,1.0,Pvalb_5,0.6715754866600037
SM-GE4VK_S092_E1-50,Pvalb,0.9999470710754396,Pvalb_3,0.8883881568908691
SM-GE4VK_S093_E1-50,Sst,0.9989883303642272,Sst_9,0.9967592358589172
SM-GE4VK_S094_E1-50,L4 IT,0.999996304512024,L4 IT_1,0.6276805400848389
SM-GE4VK_S095_E1-50,Lamp5,0.9994869232177734,Lamp5_1,0.8144235610961914
SM-GE4VK_S096_E1-50,Pvalb,0.9999998807907104,Pvalb_14,0.9999780654907228
SM-GE4Y5_S097_E1-50,Pvalb,1.0,Pvalb_5,0.9481196403503418
SM-GE4Y5_S112_E1-50,Pvalb,0.9999961853027344,Pvalb_8,0.7887413501739502
SM-GE4Y5_S113_E1-50,L4 IT,0.9999269247055054,L4 IT_2,0.9999449253082277
SM-GE4Y5_S114_E1-50,Pvalb,0.9999419450759888,Pvalb_5,0.7511758208274841
AB-S40302_S581_E1-50,Vip,0.585151731967926,Vip_11,0.7762557864189148
AB-S40302_S582_E1-50,L2/3 IT,0.5053758025169373,L2/3 IT_1,1.0
AB-S40302_S583_E1-50,L4 IT,0.9999593496322632,L4 IT_2,0.999991536140442
AB-S40302_S584_E1-50,Pvalb,0.6433722376823425,Pvalb_15,0.8766746520996094
AB-S40302_S585_E1-50,L4 IT,0.9999982118606568,L4 IT_2,0.999996542930603
SM-GE5U1_S103_E1-50,L2/3 IT,0.9956408739089966,L2/3 IT_1,0.8793290853500366
SM-GE5U1_S104_E1-50,L2/3 IT,0.9999983310699464,L2/3 IT_10,0.8591563105583191
SM-GE5U1_S105_E1-50,L2/3 IT,1.0,L2/3 IT_13,0.6014901399612427
SM-GE5U1_S106_E1-50,L2/3 IT,1.0,L2/3 IT_5,1.0
SM-GE5U1_S107_E1-50,L2/3 IT,1.0,L2/3 IT_1,0.5143118500709534
SM-GE5U1_S108_E1-50,L2/3 IT,0.9951613545417786,L2/3 IT_1,1.0
SM-GE5U1_S109_E1-50,L2/3 IT,1.0,L2/3 IT_1,1.0
SM-GE5U1_S110_E1-50,L2/3 IT,1.0,L2/3 IT_1,1.0
SM-GE5U1_S111_E1-50,L5 IT,0.999948501586914,L5 IT_3,0.9999499320983888
SM-GE5U1_S112_E1-50,L5 IT,0.9997894167900084,L5 IT_3,0.9999303817749025
SM-GE5U1_S113_E1-50,Sncg,0.7336409091949463,Sncg_3,0.9610955119132996
SM-GE5U1_S114_E1-50,L2/3 IT,0.9984001517295836,L2/3 IT_1,0.9999887943267822
SM-GE5U1_S115_E1-50,L4 IT,0.8160675168037415,L4 IT_3,0.4456733465194702
SM-GE5U1_S116_E1-50,L4 IT,0.9999995231628418,L4 IT_2,0.9999977350234984
SM-GE5U1_S117_E1-50,L4 IT,0.9999996423721312,L4 IT_2,0.98936927318573
SM-GE5U1_S118_E1-50,L4 IT,0.998676598072052,L4 IT_3,0.9784603714942932
SM-GE5U1_S119_E1-50,L2/3 IT,1.0,L2/3 IT_1,0.7514820694923401
SM-GE5U1_S120_E1-50,L2/3 IT,1.0,L2/3 IT_6,0.9981473684310912
SM-GE5U1_S121_E1-50,L4 IT,0.999909281730652,L4 IT_2,0.9999972581863404
SM-GE5U1_S122_E1-50,Pvalb,1.0,Pvalb_3,0.999201238155365
SM-GE5U1_S124_E1-50,L2/3 IT,0.999994158744812,L2/3 IT_5,0.9999998807907104
SM-GE5U1_S125_E1-50,L2/3 IT,0.999998927116394,L2/3 IT_10,0.7271220684051514
SM-GE5U1_S126_E1-50,L2/3 IT,0.9999995231628418,L2/3 IT_1,0.9995799660682678
SM-GE5U1_S127_E1-50,L2/3 IT,0.9999954700469972,L2/3 IT_5,0.9980536699295044
SM-GE5U1_S128_E1-50,L2/3 IT,0.9998533725738524,L2/3 IT_1,0.993837296962738
SM-GE5U1_S129_E1-50,L5 IT,0.5193914771080017,L5 IT_7,0.770889937877655
SM-GE5U1_S130_E1-50,L2/3 IT,0.7700526714324951,L2/3 IT_1,0.5654194951057434
SM-GE5U1_S131_E1-50,L4 IT,0.9999992847442628,L4 IT_1,0.9946051239967346
SM-GE5U1_S132_E1-50,L5/6 NP,0.9999997615814208,L5/6 NP_1,0.9999819993972778
SM-GE5U1_S133_E1-50,Pvalb,0.9998873472213744,Pvalb_2,0.999924659729004
SM-GE5U1_S134_E1-50,L5 IT,0.7968965172767639,L5 IT_7,0.6231978535652161
SM-GE5U1_S135_E1-50,L4 IT,0.9780393242836,L4 IT_2,0.923911988735199
SM-GE5U1_S136_E1-50,L4 IT,0.999996304512024,L4 IT_2,0.9999964237213136
SM-GE8X2_S097_E1-50,L2/3 IT,0.9993963241577148,L2/3 IT_5,0.9978379607200624
SM-GE8X2_S098_E1-50,L2/3 IT,1.0,L2/3 IT_5,0.9958606362342834
SM-GE8X2_S099_E1-50,Pvalb,0.99977844953537,Pvalb_15,0.9999998807907104
SM-GE8X2_S100_E1-50,L2/3 IT,1.0,L2/3 IT_6,0.5097894072532654
SM-GE8X2_S101_E1-50,Sst Chodl,0.9999984502792358,Sst Chodl_1,0.7482579946517944
SM-GE8X2_S102_E1-50,L2/3 IT,1.0,L2/3 IT_5,0.9991320967674256
SM-GE8X2_S103_E1-50,L4 IT,0.9999992847442628,L4 IT_2,0.9999983310699464
SM-GE8X2_S104_E1-50,L5 IT,0.6476542353630066,L5 IT_2,0.8908804655075073
SM-GE8X2_S106_E1-50,L4 IT,0.9982831478118896,L4 IT_3,0.9785341024398804
SM-GE8X2_S107_E1-50,L2/3 IT,1.0,L2/3 IT_1,0.8239521384239197
SM-GE8X2_S108_E1-50,L2/3 IT,1.0,L2/3 IT_6,0.9257377982139589
AB-S40301_S284_E1-50,L4 IT,0.9675398468971252,L4 IT_2,0.9624173045158386
AB-S40301_S285_E1-50,Pvalb,0.9999748468399048,Pvalb_15,0.9999898672103882
AB-S40301_S288_E1-50,L2/3 IT,1.0,L2/3 IT_1,0.9999991655349731
AB-S40301_S404_E1-50,Vip,0.9614111185073853,Vip_5,0.995544135570526
AB-S40301_S405_E1-50,Pvalb,1.0,Pvalb_15,0.9999997615814208
AB-S40301_S406_E1-50,Pvalb,0.9999994039535522,Pvalb_15,1.0
SM-J3A1E_S193_E1-50,L2/3 IT,0.7918543219566345,L2/3 IT_13,0.6298735737800598
SM-J3A1E_S194_E1-50,Pvalb,0.9968926906585692,Pvalb_15,0.9999756813049316
SM-J3A1E_S195_E1-50,L5 IT,0.9840508103370668,L5 IT_2,0.9990467429161072
SM-J3A1E_S196_E1-50,L2/3 IT,1.0,L2/3 IT_1,0.9999727010726928
SM-J3A1E_S197_E1-50,L4 IT,0.7852397561073303,L4 IT_2,0.9999946355819702
SM-J3A1E_S198_E1-50,Sncg,0.999829649925232,Sncg_4,0.9754067063331604
SM-J3A1E_S199_E1-50,Lamp5,0.9999146461486816,Lamp5_2,0.9996463060379028
SM-J3A1E_S200_E1-50,Lamp5,0.9999988079071044,Lamp5_5,0.999097466468811
SM-J39SD_S394_E1-50,Lamp5,0.9999467134475708,Lamp5_6,0.9868443012237548
SM-J39SD_S395_E1-50,Pax6,0.9999288320541382,Pax6_1,0.993904173374176
SM-J39SD_S396_E1-50,Lamp5,0.9999996423721312,Lamp5_5,0.9960327744483948
SM-J39SD_S397_E1-50,Vip,0.9999997615814208,Vip_23,0.575518012046814
SM-J39SD_S398_E1-50,Sncg,0.9999957084655762,Sncg_4,0.6152320504188538
SM-J39SD_S399_E1-50,Sncg,0.999954104423523,Sncg_4,0.8515578508377075
SM-J39SD_S400_E1-50,L4 IT,0.999909281730652,L4 IT_2,0.999987006187439
SM-J39SD_S401_E1-50,Lamp5_Lhx6,0.9934957027435304,Lamp5_Lhx6_1,1.0
SM-J39SD_S402_E1-50,L2/3 IT,0.999778687953949,L2/3 IT_13,0.4423556923866272
SM-J39SD_S403_E1-50,L4 IT,0.9197779893875122,L4 IT_2,0.7139645218849182
SM-J39SD_S404_E1-50,L4 IT,0.997571051120758,L4 IT_2,0.9968515038490297
SM-J39SD_S405_E1-50,L2/3 IT,1.0,L2/3 IT_10,0.9179878830909728
SM-J39SD_S406_E1-50,Lamp5,0.9999991655349731,Lamp5_5,0.9997625946998596
SM-J1XYT_S051_E1-50,Sncg,0.999911904335022,Sncg_8,0.983585000038147
SM-J1XYT_S052_E1-50,Sncg,0.9999637603759766,Sncg_8,0.5105676651000977
SM-J1XYT_S053_E1-50,L2/3 IT,0.9999991655349731,L2/3 IT_6,0.9994533658027648
SM-J1XYT_S054_E1-50,L2/3 IT,0.9960017800331116,L2/3 IT_1,0.9989474415779114
AB-S40310_S117_E1-50,Sst,0.999964952468872,Sst_4,0.8845254778862
AB-S40310_S118_E1-50,Sst,0.9934101700782776,Sst_23,0.9998992681503296
AB-S40310_S216_E1-50,L2/3 IT,0.9977512955665588,L2/3 IT_1,1.0
AB-S40310_S217_E1-50,L2/3 IT,1.0,L2/3 IT_12,0.6127896904945374
AB-S40310_S222_E1-50,Lamp5,0.999962329864502,Lamp5_2,0.9999536275863647
SM-GE5UQ_S105_E1-50,Sncg,0.999808132648468,Sncg_4,0.9284772276878356
SM-GE5UQ_S116_E1-50,Pvalb,1.0,Pvalb_2,0.974961280822754
SM-GE5UQ_S117_E1-50,Sst,0.9999983310699464,Sst_25,0.9999979734420776
SM-GE5UQ_S118_E1-50,Lamp5,1.0,Lamp5_2,0.9166210889816284
SM-GE5UQ_S119_E1-50,L4 IT,0.99431312084198,L4 IT_3,0.6337845921516418
SM-GE5UQ_S124_E1-50,Sst Chodl,0.9698176980018616,Sst Chodl_1,0.8373976945877075
SM-GE5UQ_S125_E1-50,Sncg,0.999902844429016,Sncg_6,0.9232754111289978
SM-GE5UQ_S126_E1-50,Lamp5,1.0,Lamp5_2,0.9999700784683228
SM-GE5UQ_S127_E1-50,L2/3 IT,0.9998273253440856,L2/3 IT_1,0.9999998807907104
SM-GE5UQ_S134_E1-50,Pvalb,1.0,Pvalb_15,0.9943888783454896
SM-GE5UQ_S135_E1-50,L2/3 IT,1.0,L2/3 IT_1,0.999997854232788
SM-GE5UQ_S136_E1-50,L2/3 IT,1.0,L2/3 IT_1,0.9998679161071776
SM-GE5UQ_S137_E1-50,Lamp5,0.985956072807312,Lamp5_6,0.7143769264221191
SM-GE5UQ_S142_E1-50,L2/3 IT,0.7493022084236145,L2/3 IT_10,0.416863352060318
SM-GE5UQ_S156_E1-50,L4 IT,1.0,L4 IT_2,0.999990463256836
SM-GE5UQ_S164_E1-50,L2/3 IT,1.0,L2/3 IT_1,1.0
AB-S40310_S205_E1-50,L4 IT,1.0,L4 IT_2,0.99999737739563
AB-S40310_S206_E1-50,L4 IT,0.9999998807907104,L4 IT_2,0.9999974966049194
AB-S40310_S207_E1-50,L4 IT,1.0,L4 IT_2,0.9999960660934448
AB-S40310_S208_E1-50,L4 IT,1.0,L4 IT_2,0.9999996423721312
AB-S40310_S209_E1-50,L4 IT,0.9984558820724488,L4 IT_2,0.9999974966049194
AB-S40310_S210_E1-50,L4 IT,0.9999998807907104,L4 IT_2,0.9999969005584716
SM-J2NRE_S135_E1-50,L2/3 IT,0.9999998807907104,L2/3 IT_1,0.6975502371788025
SM-J2NRE_S165_E1-50,L2/3 IT,0.9998458623886108,L2/3 IT_1,1.0
SM-J2NRE_S166_E1-50,L2/3 IT,0.5684182047843933,L2/3 IT_1,0.9999985694885254
SM-J2NRE_S167_E1-50,L4 IT,0.8136997222900391,L4 IT_1,0.93278568983078
SM-J2NRE_S168_E1-50,L2/3 IT,1.0,L2/3 IT_1,0.9999961853027344
SM-J2NRE_S169_E1-50,L2/3 IT,1.0,L2/3 IT_1,0.9422098994255066
SM-J2NRE_S170_E1-50,L5 IT,1.0,L5 IT_6,0.5287827849388123
SM-J2NRE_S182_E1-50,L4 IT,0.9986459612846376,L4 IT_2,0.9991990923881532
SM-J2NRE_S183_E1-50,L4 IT,1.0,L4 IT_2,0.9999949932098388
SM-J2NRE_S184_E1-50,L4 IT,0.9942427277565002,L4 IT_2,0.999990940093994
SM-J2NRE_S185_E1-50,Pvalb,0.9792368412017822,Pvalb_5,0.5426637530326843
SM-J2NRE_S186_E1-50,L4 IT,0.9999991655349731,L4 IT_1,0.9805724620819092
SM-GBMG3_S001_E1-50,L4 IT,1.0,L4 IT_1,0.9999896287918092
SM-GBMG3_S002_E1-50,L2/3 IT,1.0,L2/3 IT_13,0.8540958166122437
SM-GBMG3_S003_E1-50,L2/3 IT,1.0,L2/3 IT_1,0.9716339111328124
SM-GE4RI_S099_E1-50,L2/3 IT,0.9937580823898317,L2/3 IT_1,0.9938353300094604
SM-GE4RI_S100_E1-50,L2/3 IT,0.9989282488822936,L2/3 IT_5,0.9999504089355468
SM-GE4RI_S101_E1-50,L4 IT,1.0,L4 IT_1,0.9999998807907104
SM-GE4RI_S102_E1-50,L2/3 IT,0.9478197693824768,L2/3 IT_5,0.7747012376785278
SM-GE4RI_S103_E1-50,L4 IT,0.9994648098945618,L4 IT_1,0.4572145044803619
SM-GE4RI_S104_E1-50,L5 IT,1.0,L5 IT_7,1.0
SM-GE4RI_S105_E1-50,L2/3 IT,0.5402102470397949,L2/3 IT_1,0.9143989086151124
SM-GE4RI_S106_E1-50,L6b,0.9999673366546632,L6b_6,0.9932796359062196
SM-GE4RI_S107_E1-50,L2/3 IT,1.0,L2/3 IT_6,0.9999988079071044
SM-GE4RI_S108_E1-50,L2/3 IT,1.0,L2/3 IT_1,1.0
SM-GE4RI_S109_E1-50,L2/3 IT,0.9999921321868896,L2/3 IT_1,0.999992847442627
SM-GE4RI_S110_E1-50,L6 IT Car3,1.0,L6 IT Car3_3,0.999966025352478
SM-J2NTQ_S564_E1-50,Sst,0.9999936819076538,Sst_4,0.9999933242797852
SM-J2NTQ_S565_E1-50,L5 IT,1.0,L5 IT_1,0.9999587535858154
SM-J2NTQ_S566_E1-50,L4 IT,0.9944181442260742,L4 IT_2,0.9817923903465272
SM-J2NTQ_S567_E1-50,L5 IT,0.9963392019271852,L5 IT_7,0.8210893869400024
SM-J2NTQ_S576_E1-50,Pvalb,0.9999897480010986,Pvalb_15,0.8972612023353577
SM-J2NTR_S224_E1-50,Pvalb,0.9999933242797852,Pvalb_2,0.9883676171302797
SM-J2NTR_S225_E1-50,Pvalb,0.9999874830245972,Pvalb_5,0.9375076293945312
SM-J2NTR_S226_E1-50,Sst,0.9999933242797852,Sst_25,0.9999940395355223
SM-J2NTR_S227_E1-50,Pvalb,0.978935718536377,Pvalb_15,0.9999881982803344
SM-J2NTR_S239_E1-50,Pvalb,0.9999946355819702,Pvalb_15,0.9999995231628418
SM-J2NTR_S240_E1-50,Lamp5,0.9999914169311525,Lamp5_2,0.9999107122421264
SM-J2NTR_S241_E1-50,Chandelier,0.997849464416504,Chandelier_1,0.992174506187439
SM-J2NTR_S242_E1-50,Pvalb,1.0,Pvalb_15,0.991566240787506
SM-J2NTR_S243_E1-50,Pvalb,1.0,Pvalb_2,0.9973841309547424
SM-J2NTR_S244_E1-50,Pvalb,0.9999779462814332,Pvalb_15,0.9830062985420228
SM-J2NTR_S245_E1-50,Pvalb,1.0,Pvalb_15,0.9999892711639404
SM-J2NTR_S246_E1-50,Sst,1.0,Sst_1,0.9979944229125975
SM-J2NTR_S247_E1-50,L4 IT,0.9973350167274476,L4 IT_1,0.999764621257782
SM-J2NTR_S252_E1-50,L4 IT,1.0,L4 IT_2,0.9590067863464355
SM-J2NTR_S253_E1-50,Pvalb,0.9999990463256836,Pvalb_14,0.9589455127716064
SM-J2NTR_S254_E1-50,L4 IT,0.999993085861206,L4 IT_2,0.9999892711639404
SM-J2NTR_S255_E1-50,L4 IT,0.9990127086639404,L4 IT_2,0.999998927116394
SM-J2NTR_S256_E1-50,L4 IT,0.9999992847442628,L4 IT_2,0.9999450445175172
SM-J2NTR_S257_E1-50,Sst,0.9999966621398926,Sst_25,0.9999399185180664
SM-J2NTR_S258_E1-50,Pvalb,0.99998140335083,Pvalb_15,0.9975220561027528
SM-GE4XY_S003_E1-50,Pax6,0.9057435989379884,Pax6_4,0.918417751789093
SM-J1XYT_S001_E1-50,Pax6,0.9999992847442628,Pax6_1,0.9812451601028442
SM-J1XYT_S002_E1-50,Vip,0.5173149108886719,Vip_11,0.6648805141448975
SM-J1XYT_S003_E1-50,Pvalb,0.5649738907814026,Pvalb_13,0.9751739501953124
SM-J1XYT_S004_E1-50,Pax6,0.9999934434890748,Pax6_1,0.9893447756767272
SM-J39UN_S481_E1-50,Lamp5,0.9143897891044616,Lamp5_3,0.8885916471481323
SM-J39UN_S482_E1-50,L4 IT,0.9786659479141236,L4 IT_2,0.9999934434890748
SM-IUTI6_S391_E1-50,L2/3 IT,0.9999723434448242,L2/3 IT_5,0.9997078776359558
SM-GE8WI_S097_E1-50,L2/3 IT,0.9999997615814208,L2/3 IT_5,0.999398708343506
SM-GE8WI_S098_E1-50,L4 IT,0.918260097503662,L4 IT_1,0.9209548830986024
SM-GE8WI_S099_E1-50,L2/3 IT,0.9999823570251464,L2/3 IT_5,0.9195839166641236
SM-GE8WI_S100_E1-50,L2/3 IT,1.0,L2/3 IT_5,0.999014377593994
SM-GE8WI_S101_E1-50,L2/3 IT,0.9548102021217346,L2/3 IT_10,0.9874590635299684
SM-GE8WI_S102_E1-50,L4 IT,0.9999997615814208,L4 IT_2,0.9999960660934448
SM-GE8WI_S103_E1-50,L4 IT,0.9999979734420776,L4 IT_2,0.9999991655349731
SM-GE8WI_S104_E1-50,L4 IT,0.9999998807907104,L4 IT_2,0.999991536140442
SM-GE8WI_S105_E1-50,L4 IT,0.9874074459075928,L4 IT_2,0.9989810585975648
SM-GE8WI_S106_E1-50,L4 IT,1.0,L4 IT_2,0.9999949932098388
SM-GE8WI_S107_E1-50,L4 IT,0.9999998807907104,L4 IT_2,0.9999955892562866
SM-GE8WI_S108_E1-50,L4 IT,0.9999997615814208,L4 IT_2,0.9999992847442628
SM-GE8WI_S109_E1-50,L4 IT,0.999996304512024,L4 IT_2,0.9991989731788636
SM-GE8WI_S110_E1-50,L5 IT,0.8141555786132812,L5 IT_7,0.8781443238258362
SM-GE8WI_S111_E1-50,L4 IT,0.9998363256454468,L4 IT_2,0.9696359038352966
SM-GE4XY_S004_E1-50,L2/3 IT,1.0,L2/3 IT_1,0.9998879432678224
SM-GE4XY_S005_E1-50,Pax6,0.9837925434112548,Pax6_1,0.8977646827697754
SM-GE4XY_S006_E1-50,L4 IT,0.9999997615814208,L4 IT_2,0.9999829530715942
SM-GE4XY_S007_E1-50,Lamp5,0.9999663829803468,Lamp5_5,0.9998712539672852
SM-GE4XY_S008_E1-50,L4 IT,0.9949187636375428,L4 IT_2,0.99993634223938
SM-GE4XY_S009_E1-50,Lamp5,0.9991806149482728,Lamp5_5,0.9935043454170228
SM-GE4XY_S010_E1-50,Lamp5,0.9999997615814208,Lamp5_5,0.9999183416366576
SM-GE4XY_S097_E1-50,L4 IT,0.822653591632843,L4 IT_2,0.9996945858001708
SM-GE4XY_S098_E1-50,Lamp5,0.9999985694885254,Lamp5_5,0.999834418296814
SM-GE4XY_S099_E1-50,Lamp5,0.8460688591003418,Lamp5_2,0.9999146461486816
SM-GE4XY_S100_E1-50,L2/3 IT,0.9996527433395386,L2/3 IT_5,0.9529196619987488
SM-GE4XY_S101_E1-50,L2/3 IT,1.0,L2/3 IT_10,0.9999988079071044
SM-GE4XY_S102_E1-50,L2/3 IT,1.0,L2/3 IT_1,0.993176817893982
SM-GE4XY_S103_E1-50,L2/3 IT,0.9999289512634276,L2/3 IT_1,0.9998016953468324
SM-J39UG_S221_E1-50,L2/3 IT,1.0,L2/3 IT_1,0.9956854581832886
SM-J39UG_S222_E1-50,L4 IT,0.9706346392631532,L4 IT_3,0.7802298665046692
SM-J39UG_S223_E1-50,L4 IT,0.999852180480957,L4 IT_4,0.719707727432251
SM-J39UG_S224_E1-50,L2/3 IT,1.0,L2/3 IT_1,0.9999842643737792
SM-J39UG_S225_E1-50,L2/3 IT,1.0,L2/3 IT_1,0.5934632420539856
SM-J39UG_S226_E1-50,L2/3 IT,1.0,L2/3 IT_6,0.8972459435462952
SM-J2NRE_S101_E1-50,L4 IT,0.9999953508377076,L4 IT_1,0.9999918937683104
SM-J2NRE_S102_E1-50,L4 IT,1.0,L4 IT_2,0.9999991655349731
SM-J2NRE_S103_E1-50,Pvalb,0.8033816814422607,Pvalb_15,0.9884917736053468
SM-J2NRE_S104_E1-50,Sst,0.9009572267532348,Sst_25,0.5429396629333496
SM-J2NRE_S113_E1-50,Sst,0.999990701675415,Sst_23,0.9659439325332642
SM-J2NRE_S114_E1-50,Sst,0.9998722076416016,Sst_25,0.983866810798645
SM-J2NRM_S262_E1-50,L5 IT,0.910886526107788,L5 IT_3,0.9998743534088136
SM-J2NRM_S263_E1-50,L6 IT,0.9993128776550292,L6 IT_2,0.9724246859550476
SM-J2NRM_S264_E1-50,Pvalb,0.999315857887268,Pvalb_15,0.9998425245285034
SM-J2NRM_S265_E1-50,Sst,0.997619092464447,Sst_9,0.9331782460212708
SM-J2NRU_S371_E1-50,L2/3 IT,1.0,L2/3 IT_6,0.976617157459259
SM-J2NRU_S372_E1-50,Pvalb,1.0,Pvalb_13,0.638986349105835
SM-J2NRU_S381_E1-50,L2/3 IT,1.0,L2/3 IT_1,0.9999985694885254
