specimen_id,cell_name,donor,sex,age,brain_region,lobe,cortical_layer,target_layer,disease_category,condition,days_in_culture,genes_detected,has_ephys,has_morphology,transcriptomic_type_original,subclass_label_original,revised_subclass_label,broad_class,cross_species_type,l1_ttype,l1_cluster,l1_homology_type,core_l1_type,dendrite_type,normalized_depth,soma_depth_um,patched_cell_container,exp_component_name,dataset,subclass_scANVI,subclass_conf_scANVI,supertype_scANVI,supertype_conf_scANVI,sag,tau,input_resistance,rheobase_i,fi_fit_slope,v_baseline,avg_rate_hero,upstroke_downstroke_ratio_short_square,threshold_v_short_square,width_short_square,adapt_hero,latency_rheo,sag_tau,sag_area,peak_freq_chirp,peak_ratio_chirp,knn_subclass,knn_subclass_conf,knn_supertype,knn_supertype_conf,has_morphology_svg,has_trace_svg,umap_expr_1,umap_expr_2,umap_ephys_1,umap_ephys_2,umap_morph_1,umap_morph_2,adapt_max,adapt_mean,ahp_delay_ratio_5spike,ahp_delay_ratio_hero,avg_rate_rheo,downstroke_adapt_ratio,downstroke_hero,downstroke_ramp,downstroke_rheo,downstroke_short_square,fast_trough_deltav_hero,fast_trough_deltav_ramp,fast_trough_deltav_rheo,fast_trough_deltav_short_square,fast_trough_v_adapt_ratio,fast_trough_v_last_rheo,first_isi_inv_hero,first_isi_inv_rheo,isi_adapt_ratio,isi_cv_hero,isi_cv_max,isi_cv_mean,isi_norm_sq_var_hero,isi_norm_sq_var_max,isi_norm_sq_var_mean,latency_hero,mean_isi_hero,mean_isi_rheo,median_isi_hero,peak_deltav_hero,peak_deltav_ramp,peak_deltav_rheo,peak_deltav_short_square,peak_v_adapt_ratio,postap_slope_hero,postap_slope_ramp,postap_slope_rheo,postap_slope_short_square,sag_area_depol,sag_depol,sag_peak_t,sag_peak_t_depol,threshold_i_ramp,threshold_v_adapt_ratio,threshold_v_hero,threshold_v_ramp,threshold_v_rheo,trough_deltav_hero,trough_deltav_ramp,trough_deltav_rheo,trough_slowdeltav_hero,trough_slowdeltav_rheo,upstroke_adapt_ratio,upstroke_downstroke_ratio_hero,upstroke_downstroke_ratio_ramp,upstroke_downstroke_ratio_rheo,upstroke_hero,upstroke_ramp,upstroke_rheo,upstroke_short_square,vm_for_sag,width_adapt_ratio,width_hero,width_ramp,width_rheo,width_suprathresh_hero,width_suprathresh_ramp,width_suprathresh_rheo,width_suprathresh_short_square,axon_bias_x,axon_bias_y,axon_depth_pc_0,axon_depth_pc_1,axon_depth_pc_2,axon_depth_pc_3,axon_emd_with_basal_dendrite,axon_exit_distance,axon_exit_theta,axon_extent_x,axon_extent_x_over_y,axon_extent_y,axon_frac_above_basal_dendrite,axon_frac_below_basal_dendrite,axon_frac_intersect_basal_dendrite,axon_max_branch_order,axon_max_euclidean_distance,axon_max_path_distance,axon_mean_contraction,axon_num_branches,axon_over_basal_dendrite_extent_x,axon_over_basal_dendrite_extent_y,axon_over_basal_dendrite_ratio_xy,axon_soma_percentile_x,axon_soma_percentile_y,axon_total_length,basal_dendrite_bias_x,basal_dendrite_bias_y,basal_dendrite_calculate_number_of_stems,basal_dendrite_extent_x,basal_dendrite_extent_x_over_y,basal_dendrite_extent_y,basal_dendrite_frac_above_axon,basal_dendrite_frac_below_axon,basal_dendrite_frac_intersect_axon,basal_dendrite_max_branch_order,basal_dendrite_max_euclidean_distance,basal_dendrite_max_path_distance,basal_dendrite_mean_contraction,basal_dendrite_mean_diameter,basal_dendrite_num_branches,basal_dendrite_soma_percentile_x,basal_dendrite_soma_percentile_y,basal_dendrite_stem_exit_down,basal_dendrite_stem_exit_side,basal_dendrite_stem_exit_up,basal_dendrite_total_length,basal_dendrite_total_surface_area,soma_aligned_dist_from_pia
880462484,H19.06.356.11.08.02.04,H19.06.356,M,62 yrs,TemL,,1.0,1.0,,,,10419.0,True,True,Inh L1 SST NMBR (ADARB2+),LAMP5/PAX6/Other,,GABAergic neuron,,LAMP5 NMBR,Inh L1 SST NMBR (ADARB2+),LAMP5,True,aspiny,,,,SM-GBMFY_S015_E1-50,L1,Lamp5,1.0,Lamp5_5,0.9999761581420898,0.0950955301523208,0.0162425190169636,277.81251072883606,42.0,0.468621556196358,-70.84906463623047,21.0,2.743180935593159,-37.25937843322754,0.00073,0.0292490896543703,0.27258,0.0449965254863895,0.4118328125004118,,,Lamp5,1.0,Lamp5_5,1.0,True,True,4.066328,-10.089506,-4.470180511474609,12.386735916137695,1.873645305633545,8.19057559967041,,0.0530602856983955,0.0397883183065467,0.0373213340391748,1.0,0.8179533736567979,-99.10520580273064,-84.2093088389782,-86.97742432156399,-113.30232536645394,-12.61874771118164,-13.89374669392904,-14.256248474121094,,,-55.98125076293945,40.32258064516122,,2.53623188405797,0.2576475161100801,,0.2596207769785932,,,,0.0254999999999999,0.04675,,0.04946,61.46250343322754,64.51666895548502,66.10625457763672,61.71562957763672,1.0407025525694404,0.8078451515454523,-0.0103262147735029,-0.4282822875899919,,0.4041423046879042,0.1083990111947059,0.06516,0.18784,50.166666666666664,0.948647846906546,-41.125003814697266,-41.860418955485024,-41.72500228881836,,,,-0.125,-1.0124969482421875,0.8888099511942785,3.076573074563232,3.541410344214313,3.601593535305589,304.90440772172883,298.22310162988646,313.25732915407593,310.76441790565036,-97.86875915527344,1.179487179487216,0.0007599999999999,0.0009133333333332,0.0008799999999999,0.0006599999999999,0.0008066666666664,0.00078,0.00062,107.4109216,-79.3276827,263.5159879,-453.2455493,-146.360096,140.1535276,2.567011874,0.0,0.480524104,672.0470316,3.108710514102794,216.1819277,0.061625128,0.0,0.938374872,30.0,431.576809,1032.438305,0.75626613,199.0,4.129104741692827,1.0933221035686953,3.776658981113692,0.380334585,0.648344145,8308.787514,33.12908662,-137.4404256,9.0,162.7585333,0.8231377335493691,197.7294038,0.0,0.057205721,0.942794279,8.0,174.7803942,287.3147532,0.743799431,0.551704557,55.0,0.418591859,0.652915292,0.111111111,0.777777778,0.111111111,2467.610204,4285.114106,99.15867155
880463055,H19.06.356.11.08.02.05,H19.06.356,M,62 yrs,TemL,,1.0,1.0,,,,4610.0,True,False,Inhibitory,LAMP5/PAX6/Other,,GABAergic neuron,,LAMP5 DBP,Inhibitory,LAMP5,True,aspiny,,,,SM-GBMFY_S016_E1-50,L1,Lamp5,0.9999971389770508,Lamp5_5,0.9997429251670836,0.1524839848279953,0.0170360368361128,208.03308486938477,59.999996185302734,0.2199999980926489,-66.8653815133231,4.0,2.461648159147204,-43.3125,0.0006399999999999,0.4403950638544437,0.1154,0.2381749671749973,1.0829890625010832,0.9502831843889566,1.0239545106887815,Vip,0.5333333333333333,Pvalb_8,0.1333333333333333,False,True,0.800926,-10.180648,-6.002200603485107,13.741767883300781,,,,0.1795182337263507,0.0191008316008326,0.0051341730558598,1.0,0.725601888014359,-110.0374831091678,-97.62445087664064,-100.4216572984253,-134.3901335966505,-11.768749237060549,-13.670834859212242,-12.581253051757812,,,-53.48750305175781,11.350737797956858,,1.6869643662607103,0.7107147351599661,,0.4465809344452782,,,,0.0520599999999999,0.2960466666666667,,0.2157,81.01875686645508,80.62916819254556,82.70000076293945,78.26874923706055,0.9331108646854148,0.296938546634054,0.1248957895750742,-0.3989915141868311,,0.0,0.0290564224123954,0.0576999999999999,0.1727,93.25,0.9328109340699005,-42.70625305175781,-42.24583435058594,-40.90625,,,,-0.1000022888183593,-1.7999992370605469,0.777119303344446,3.060600903180935,3.2820451571593954,3.3233639681060274,336.78082018767583,320.2927045140891,333.7377174830783,330.8212249757415,-92.8187484741211,1.305555555555577,0.0007399999999999,0.0008733333333331,0.00084,0.0006599999999999,0.0007733333333333,0.0007399999999999,0.00056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
880463884,H19.06.356.11.08.02.06,H19.06.356,M,62 yrs,TemL,,1.0,1.0,,,,9526.0,True,False,Inh L1 SST NMBR (ADARB2+),LAMP5/PAX6/Other,,GABAergic neuron,,LAMP5 NMBR,Inh L1 SST NMBR (ADARB2+),LAMP5,True,aspiny,,,,SM-GBMFY_S025_E1-50,L1,Lamp5,1.0,Lamp5_5,0.9996126294136048,0.0708557367324829,0.0188555312908427,223.7224131822586,59.999996185302734,0.3203389746798278,-70.75765228271484,15.0,2.8356076469898888,-41.28750038146973,0.0006499999999999,0.0252263697595728,0.11624,0.2114390200491681,0.5242951562505244,,,Lamp5,1.0,Lamp5_4,0.8666666666666667,False,True,4.764156,-10.533945,-4.843986511230469,11.227179527282715,,,,0.0806162486758256,0.0430777567054993,0.0430777567054993,1.0,0.7572965642051128,-105.50234939421588,-92.25977790718116,-93.67896665808584,-131.2970773929863,-13.525005340576172,-14.877084096272782,-13.918750762939451,,,-53.712501525878906,26.16431187859757,,1.5174752217005725,0.2197371225369711,,0.1805719159972189,,,,0.03346,0.0656228571428571,,0.0674099999999999,79.8687515258789,80.97499974568686,81.89375305175781,79.19375228881836,0.9464856282208596,0.4663678988697793,-0.0870992733015637,-0.1469310858054436,,0.0,0.0772706344723701,0.04042,0.1347,91.83333079020184,0.9585826023673104,-40.74374771118164,-40.29791768391927,-39.79375076293945,,,,-0.0999946594238281,-1.7249984741210938,0.8216253186719373,3.356111767819204,3.6993021365828778,3.7967186216932416,354.0776763345012,341.30384431295187,355.6726771717348,372.3000953530185,-99.08124542236328,1.2631578947366344,0.00076,0.0009066666666663,0.0008799999999999,0.0006599999999999,0.0007866666666667,0.0007799999999998,0.00056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
880478829,H19.06.356.11.08.02.07,H19.06.356,M,62 yrs,TemL,,1.0,1.0,,,,9125.0,True,False,Inh L1 SST NMBR (ADARB2+),LAMP5/PAX6/Other,,GABAergic neuron,,LAMP5 NMBR,Inh L1 SST NMBR (ADARB2+),LAMP5,True,aspiny,,,,SM-GBMFY_S026_E1-50,L1,Lamp5,1.0,Lamp5_5,0.9999821186065674,0.1567135900259018,0.0199057774714607,321.79349660873413,10.0,0.914320013968251,-66.92852096557617,36.0,3.02120198695712,-48.259376525878906,0.0006899999999999,0.0078596934144258,0.34684,0.0853779873575696,1.0014188281260017,,,Lamp5,1.0,Lamp5_5,0.9333333333333332,False,True,4.753382,-9.828694,-4.247832298278809,12.41578197479248,,,,0.0290391666993966,0.1338074760172022,0.1139095592444218,1.0,0.8452715764312954,-113.5564530896845,-97.20533002358307,-87.69560273991846,-114.28446621046857,-8.093746185302734,-10.345834096272789,-11.337505340576172,,,-53.42500305175781,48.87585532746815,,1.7176997759522046,0.1953800952807391,,0.176211044680466,,,,0.0155199999999999,0.0278382857142857,,0.0279599999999999,75.01250457763672,79.05000305175781,81.74374771118164,76.13750219345093,0.9622244029602844,-0.2122883950021472,-0.451290089715824,-0.9138019151355892,,0.0,0.0630850866436958,0.06564,0.99822,19.125,0.95530307163757,-51.01875305175781,-48.53958511352539,-42.08749771118164,,,,-0.2437553405761718,-2.21875,0.8360382140828096,2.9176131938267744,3.504023110720263,4.01893097626233,331.3138057786347,340.59949734334,352.44257433345393,345.2457327921161,-98.5250015258789,1.199999999999917,0.0007,0.0008066666666666,0.0009,0.0006399999999999,0.0007333333333333,0.00082,0.000625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
880506793,H19.06.356.11.08.02.09,H19.06.356,,,TemL,TemL,5,,epilepsy,acute,0.0,6832.0,True,,Inh L4-5 PVALB MEPE,PVALB,PVALB,GABAergic neuron,,,,,,,,,PES4_190603_659_A01,SM-GBMFY_S028_E1-50,LeeDalley,Pvalb,1.0,Pvalb_15,0.9997665286064148,0.062695213,0.012979035,210.2499753,43.99999619,0.553044262,-70.46482786,29.0,2.019679662,-42.23125458,0.00048,0.007241597,0.10428,,0.0,1.500447133,1.0052526,Pvalb,1.0,Pvalb_15,0.8666666666666667,False,True,-1.2570709,-13.292342,-4.5226240158081055,20.3558292388916,,,0.093398418,0.03096572,0.008111963,0.038341969,1.0,0.95658429,-201.0676923,-190.9240114,-194.9079912,-216.3480555,-20.5874939,-28.3375028,-25.80625153,-19.88749695,1.011221163,-62.40000153,38.31417625,,1.76134401,0.105883331,0.210749789,0.144528444,0.000409318,0.015863165,0.004408038,0.01976,0.033737143,,0.03457,77.80625916,70.27291616,72.48749924,81.6312561,0.959113678,0.944808922,0.391553461,0.434084164,-0.756757185,1.904759844,0.403008133,0.04248,0.18268,56.33333333,0.890655383,-41.01250458,-34.37291718,-36.59375,-20.6812439,-28.56041845,-25.95624924,-0.09375,-0.149997711,0.914248958,2.075384136,1.91641117,1.99363719,417.2926987,365.9330178,388.5758199,436.9537675,-95.25,1.076923077,0.0005,0.00054,0.00052,0.00044,0.00042,0.00044,0.00042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
880702491,H19.06.356.11.12.02.01,H19.06.356,,,TemL,TemL,4,,epilepsy,acute,0.0,6590.0,True,,Inh L2-4 PVALB WFDC2,PVALB,PVALB,GABAergic neuron,Pvalb 2,,,,,,,,PAS4_190604_451_A01,SM-GBMFY_S045_E1-50,LeeDalley,Pvalb,1.0,Pvalb_15,1.0,0.03317111,0.016046401,148.8125175,59.99999619,0.030000002,-68.16382217,4.0,1.731922384,-33.96249771,0.00044,0.106368253,0.11252,,0.0,,,Pvalb,1.0,Pvalb_15,0.8,False,True,-2.39735,-12.143291,-6.521049976348877,20.89934539794922,,,0.233532934,0.16230754,0.117359413,0.140350877,3.0,0.930257758,-229.4481508,-165.8768946,-245.5952857,-203.19522,-18.30625534,-28.22916985,-21.21875,-20.0687561,0.995813495,-55.51874924,224.2152466,156.25,1.809734513,0.182651989,0.401308179,0.266676408,0.012576936,0.059279105,0.034894311,0.03432,0.00548,0.00835,0.00514,65.90624809,46.25416819,67.29375458,58.58749962,0.952722683,5.559396912,1.902606694,3.946215792,3.33092349,0.0,0.111343533,0.07578,0.11462,208.0833333,0.975605579,-35.89374924,-23.96875064,-34.21250153,-18.36875534,-28.32083321,-21.30000305,-0.0625,-0.081253052,0.942517906,1.746529547,1.452367857,1.697332457,400.7379748,240.942254,416.8568496,351.9183498,-84.81250763,1.047619048,0.0004,0.00054,0.00042,0.00034,0.0004,0.00034,0.00036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
880991732,H19.03.313.11.05.01.07,H19.03.313,M,44 yrs,TemL,,1.0,1.0,,,,8935.0,True,True,Inh L1-2 VIP PCDH20,VIP,,GABAergic neuron,,VIP PCDH20,Inh L1-2 VIP PCDH20,other,False,aspiny,,,,SM-GBMFY_S061_E1-50,L1,Vip,0.9999998807907104,Vip_21,0.9964045286178588,0.1279295235872268,0.0115100993015006,251.9530653953552,36.0,0.2686813186813186,-69.84947490692139,12.0,2.7340552671648757,-45.256248474121094,0.0009399999999999,0.0900498526766246,0.1220999999999999,0.426891906601164,1.365957968751366,0.4001192355321922,1.0012149810791016,Vip,1.0,Vip_23,0.8666666666666667,True,True,-0.27682626,-6.3982,-4.897671222686768,13.153341293334961,0.2402319312095642,7.568902015686035,,0.093051626412308,0.0292431192660547,0.0341463414634139,1.0,0.8302564879335729,-85.66609126644481,-80.13916917098788,-83.49814779276466,-89.95578067586607,-11.387500762939451,-10.752080281575523,-12.587501525878906,,,-55.58125305175781,54.28881650380024,,3.3715341959334513,0.4260861761183298,,0.3956711442607022,,,,0.01546,0.0812327272727272,,0.0864199999999999,78.94999694824219,78.12708791097005,79.04375076293945,78.61874771118164,0.9612075938566736,-1.0602013262392571,-0.6892602256677324,-0.708502471088581,,1.2621482812512623,0.1887659579515457,0.04568,0.14654,44.875,0.9504025328009108,-44.08749771118164,-43.88750330607096,-42.993751525878906,,,,-0.3250045776367187,-1.7874984741210938,0.8223100892809865,2.938518138099828,2.9156479591114906,2.9327420563946163,251.73136300656336,233.64444009761695,244.8785296628942,245.94407596877997,-98.70000457763672,1.1739130434783291,0.00094,0.001,0.001,0.0008399999999999,0.0009200000000001,0.0009,0.0008,284.0071532,-86.26793312,-616.0670611,-4.191207893,-188.7649824,-231.8228308,6.450603241,0.0,0.513445223,772.6002073,2.7675438130187664,279.1645804,0.0,0.072670208,0.927329792,13.0,538.4447569,824.961104,0.831635325,81.0,5.198887442019626,1.084148444847253,4.795364939855727,0.120714631,0.53283438,6024.667001,6.773069349,53.85590336,2.0,148.6087583,0.5771289250619643,257.4966387,0.118213058,0.0,0.881786942,7.0,237.2734112,438.7104761,0.750215253,0.701191675,30.0,0.257731959,0.299656357,0.0,1.0,0.0,1964.241448,4360.157911,182.6244643
882787642,H19.28.014.11.06.01,H19.28.014,M,56 yrs,FroL,,,1.0,,,,9121.0,True,False,Inh L1-2 PAX6 CDH12,LAMP5/PAX6/Other,,GABAergic neuron,,PAX6 CDH12,Inh L1-2 PAX6 CDH12,PAX6,True,,,,,SM-GBMFY_S004_E1-50,L1,Pax6,0.999998927116394,Pax6_1,0.7132180333137512,,,,,,,,,,,,,,,,,Pax6,0.9333333333333332,Pax6_1,0.6,False,False,0.9554776,-8.584418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
882787973,H19.28.014.11.06.02,H19.28.014,M,56 yrs,FroL,,,1.0,,,,9769.0,True,False,Inh L1-2 GAD1 MC4R (ADARB2+),LAMP5/PAX6/Other,,GABAergic neuron,,ADARB2 MC4R,Inh L1-2 GAD1 MC4R (ADARB2+),MC4R,True,,,,,SM-GBMFY_S005_E1-50,L1,Sncg,0.999991774559021,Sncg_4,0.9995442032814026,,,,,,,,,,,,,,,,,Sncg,1.0,Sncg_4,0.9333333333333332,False,False,2.627012,-7.4780197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
886367811,H19.06.356.99.03.01.01.01,H19.06.356,,,TemL,TemL,3,,epilepsy,culture,10.0,9930.0,True,,Inh L1-3 SST CALB1,SST,SST,GABAergic neuron,Sst 5,,,,,,,,PXS4_190613_651_A01,SM-GE4VK_S090_E1-50,LeeDalley,Sst,0.9999896287918092,Sst_25,0.9999998807907104,0.386583894,0.015067992,70.79549134,43.99999619,0.14925522,-57.88468484,1.0,2.02801075,-40.06625214,0.000528,,0.11714,0.054968492,0.696740391,,,Pvalb,0.3333333333333333,Pvalb_8,0.2666666666666666,False,True,-5.315125,-5.0302324,-4.724053382873535,16.213180541992188,,,0.151467613,0.073694977,0.084578333,,1.0,0.919629958,-158.2670927,-138.3669473,-156.2484087,-171.421194,-14.61875153,-15.35937691,-14.79375458,-13.7875,0.968008614,-52.04375458,,,2.503372164,,0.365153052,0.197975322,,0.024956978,0.009893732,0.06778,,,,68.90000343,63.56562614,69.71875,72.29125328,0.924611628,0.492073989,0.196543665,0.099653096,0.180130056,0.8026575,0.395420134,0.03602,0.0995,98.40625,0.950132582,-38.03750229,-35.88749981,-37.25,-14.85000229,-17.79531479,-16.87500381,-0.231250763,-2.081249237,0.837357532,2.042661953,2.01854747,2.074339535,323.2861686,279.3361969,324.1122515,347.6529109,-72.59999847,1.071428571,0.00056,0.00061,0.00056,0.00048,0.000525,0.0005,0.000468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
886414560,H19.06.356.99.03.01.01.02,H19.06.356,,,TemL,TemL,2,,epilepsy,culture,10.0,9716.0,True,,Inh L2-4 SST FRZB,SST,PVALB,GABAergic neuron,,,,,,,,,PXS4_190613_652_A01,SM-GE4VK_S091_E1-50,LeeDalley,Pvalb,1.0,Pvalb_5,0.6715754866600037,0.164557591,0.013470023,218.3053643,119.9999924,0.639999941,-59.80860311,32.0,1.420568398,-30.81250191,0.00088,0.007871481,0.03306,,0.0,,,Pvalb,0.6,Pvalb_8,0.4,False,True,-4.188075,-5.2355733,-2.9828481674194336,17.413982391357422,,,0.008916596,0.006985526,0.064935065,0.076233184,2.0,0.93082559,-100.2657307,-77.617508,-94.89018359,-102.9278574,-19.43124771,-25.64375178,-22.95624542,-22.53750038,1.013269304,-50.10000229,44.96402878,17.11742554,1.275601375,0.111666189,0.111934864,0.073298225,0.000579373,0.001068865,0.000696811,0.01644,0.030773548,0.05842,0.03126,50.75000191,40.32500108,47.80625343,52.56250381,1.006154856,0.357693768,-0.230488249,-0.060229096,-0.489062711,0.761499063,0.252243698,0.06684,0.05102,120.25,0.957836698,-29.03125,-24.1270841,-26.94375229,-19.58125305,-25.88124975,-23.21875,-0.150005341,-0.262504578,0.871415652,1.341393187,0.942671566,1.232874376,134.4957681,73.19709437,116.9876758,146.2160615,-82.59375763,1.133333333,0.00088,0.001233333,0.00098,0.0007,0.00088,0.00074,0.00068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
886539074,H19.06.356.99.03.01.01.06,H19.06.356,,,TemL,TemL,3,,epilepsy,culture,10.0,8552.0,True,True,Inh L1-4 LAMP5 LCP2,LAMP5/PAX6/Other,LAMP5/PAX6/Other,GABAergic neuron,,,,,,,,,PXS4_190613_656_A01,SM-GE4VK_S095_E1-50,LeeDalley,Lamp5,0.9994869232177734,Lamp5_1,0.8144235610961914,0.253057688,0.019068963,231.5165997,32.0,0.259171194,-64.67870821,15.0,2.650558888,-37.77499771,0.00068,0.035425548,0.3664,0.179901367,2.150788594,,,Vip,0.5333333333333333,Pvalb_8,0.2,True,True,-4.2179646,-6.5356383,-3.485872745513916,12.02704906463623,-0.13936388492584229,8.299030303955078,0.088537762,0.045951437,0.12811574,0.139331732,1.0,0.881251711,-110.0685198,-100.9475315,-98.04743023,-115.0919191,-13.25000381,-15.84791565,-16.76874924,-10.41875076,1.002976096,-49.83125305,27.51788663,,1.371309371,0.210734852,0.235678278,0.194493696,0.004444244,0.007941279,0.004242228,0.02746,0.068634286,,0.0729,71.38125229,73.34792074,72.23750305,73.06249619,1.01657384,0.717294945,-0.441805582,-1.015779996,-0.54954889,0.0,0.22816883,0.03624,0.2384,46.91666667,0.988582469,-34.34999847,-33.98958715,-33.06250381,-13.3812561,-19.93541463,-22.36874771,-0.131252289,-5.599998474,0.934462662,2.789097329,2.912106243,2.965934907,306.9918145,293.9124091,290.8022958,305.057909,-95.70000458,1.135135135,0.00072,0.000826667,0.00086,0.00064,0.000713333,0.00072,0.00062,129.5309185,-64.97387934,-184.5029214,553.3679054,-441.1796472,-292.5249532,6.285058994,20.8670552,0.596147653,424.9141162,0.845083456,502.8072827,0.143683177,0.123718089,0.732598734,18.0,362.1238194,977.1472777,0.668530966,190.0,2.46371688,2.603153255,0.946435587,0.314750164,0.581496836,14321.98333,60.7198963,-36.16317819,5.0,172.4687279,0.89291175,193.1531621,0.0,0.0,1.0,6.0,188.6715658,246.9434765,0.858142872,0.771663149,63.0,0.203539823,0.601179941,0.2,0.8,0.0,2725.900061,6608.058435,644.2905734
886544038,H19.06.356.99.03.01.01.07,H19.06.356,,,TemL,TemL,3,,epilepsy,culture,10.0,7500.0,True,True,Inh L2-4 PVALB WFDC2,PVALB,PVALB,GABAergic neuron,Pvalb 2,,,,,,,,PXS4_190613_657_A01,SM-GE4VK_S096_E1-50,LeeDalley,Pvalb,0.9999998807907104,Pvalb_14,0.9999780654907228,0.28234154,0.013137735,159.5468819,90.0,0.365,-65.31580128,19.0,2.09921314,-38.23125458,0.00054,0.011990329,0.08386,0.139157305,1.281040156,,,Pvalb,1.0,Pvalb_14,0.7333333333333333,True,True,-4.25854,-11.330536,-4.097506046295166,18.607364654541016,-0.20342004299163818,10.42992877960205,0.168357719,0.053493437,0.032136481,0.045623521,4.0,0.957690178,-162.2574267,-157.09986,-164.0153694,-179.4265992,-24.875,-29.79583359,-28.56250381,-22.0625,1.004762446,-58.17500305,25.40650407,7.227522405,1.321259309,0.105323547,0.264546196,0.150747354,0.000640557,0.035460306,0.009387332,0.02996,0.052896667,0.214926667,0.05405,64.58750153,60.21041807,62.54375458,72.4437561,0.970417546,-0.565586623,-0.923736505,-0.798984121,-1.195019626,2.396931094,0.312891662,0.05824,0.21152,88.83333333,0.988834755,-32.30625153,-29.10416667,-29.23125076,-25.30000305,-30.81666692,-29.53125,-0.425003052,-0.968746185,0.941718525,2.092392893,1.911529479,1.955351976,339.5062864,300.3217972,320.7077767,376.6546746,-83.86875916,1.034482759,0.00058,0.00062,0.0006,0.00046,0.000466667,0.00046,0.00044,41.79156054,-194.1075837,1919.891574,-324.3695691,154.825949,440.586124,6.904616057,8.86214686,0.605216531,1029.443956,1.334864355,771.1974269,0.109568689,0.00376062,0.88667069,13.0,585.5212312,934.6932623,0.784534237,201.0,2.090751639,1.348984126,1.549871195,0.485120015,0.408375505,28618.86496,43.32497654,-243.2437935,6.0,492.3798392,0.861274382,571.6875477,0.0,0.0,1.0,3.0,470.7961547,714.4265521,0.70785792,0.894602727,14.0,0.491433724,0.473850316,0.166666667,0.666666667,0.166666667,2922.094852,8203.751431,412.9405393
886547084,H19.06.356.99.03.01.01.08,H19.06.356,,,TemL,TemL,2,,epilepsy,culture,10.0,7746.0,True,True,Inh L2-4 SST FRZB,SST,PVALB,GABAergic neuron,,,,,,,,,PXS4_190613_658_A01,SM-GE4Y5_S097_E1-50,LeeDalley,Pvalb,1.0,Pvalb_5,0.9481196403503418,,,,,,,,1.986098016,-36.16875458,0.00068,,,,,,,Pvalb,1.0,Pvalb_5,0.8666666666666667,True,True,-4.446976,-11.63827,-3.621149778366089,18.261816024780273,-2.9508254528045654,10.92153549194336,,,,,,,,-113.0459923,,-124.6023602,,-25.88541985,,-22.99999619,,,,,,,,,,,,,,,,,52.35625076,,57.82500458,,,-0.606878158,,-0.78163461,,,,,110.8333333,,,-29.20833397,,,-26.57083448,,,,,,1.87541935,,,212.2065436,,247.4725004,,,,0.000746667,,,0.000553333,,0.00052,126.3438255,-388.1774768,418.0730713,-337.7092939,-241.2518925,-9.618315745,17.47618721,8.469316291,0.928649474,654.6272296,0.836956166,782.152347,0.0,0.103835478,0.896164522,14.0,640.5262719,823.6823265,0.827405054,115.0,1.479547251,1.334496583,1.108693173,0.492682311,0.866641433,10294.64074,2.494049745,5.756646946,5.0,442.4510465,0.754903328,586.1029224,0.13478769,0.0,0.86521231,4.0,365.669719,527.0604952,0.681183115,0.819750556,17.0,0.463576159,0.487339307,0.2,0.6,0.2,3107.583011,7940.384859,307.0840403
