specimen_id,cell_name,dataset,donor,lab,ephys_status,ephys_dandiset,ephys_dandi_path,ephys_dandi_asset_id,ephys_dandi_download_url,ephys_local_nwb_path,ephys_features_csv_upstream,morphology_swc_url,morphology_bil_source,morphology_local_swc_path,morphology_features_csv_upstream,expression_status,expression_h5ad_path,expression_h5ad_obs_index,expression_raw_source,morphology_svg_repo,ephys_trace_svg_repo,ephys_fi_curve_svg_repo,upstream_metadata_csv
760944994,H18.03.317.14.05.02,LeeDalley,H18.03.317,,dandi_mapped,000636,sub-758233315/sub-758233315_ses-760944910_icephys.nwb,ebc61e98-7531-422e-bd07-42593ffc64b2,https://api.dandiarchive.org/api/assets/ebc61e98-7531-422e-bd07-42593ffc64b2/download/,,human_patchseq_gaba/data/LeeDalley_ephys_fx.csv,https://download.brainimagelibrary.org/group/20230426/swc/760944994/760944994_upright.swc,group_20230426,data/morphology/swc/760944994_upright.swc,human_patchseq_gaba/data/LeeDalley_morpho_features.csv,in_h5ad_export,data/patchseq/exports/patchseq_leedalley.h5ad,PXS4_181005_354_A01,,morphology_svgs/760944994_morphology.svg,intraDANDI_explorer-master/data/traces/000636/sub-758233315/sub-758233315_ses-760944910_icephys.nwb.svg,intraDANDI_explorer-master/data/traces/000636/sub-758233315/sub-758233315_ses-760944910_icephys.nwb_FI.svg,human_patchseq_gaba/data/LeeDalley_manuscript_metadata_v2.csv
766789211,H18.06.366.15.21.01.02,LeeDalley,H18.06.366,,dandi_mapped,000636,sub-766758349/sub-766758349_ses-766789198_icephys.nwb,28a31e69-c036-4e16-8176-819c942f5b22,https://api.dandiarchive.org/api/assets/28a31e69-c036-4e16-8176-819c942f5b22/download/,,human_patchseq_gaba/data/LeeDalley_ephys_fx.csv,https://download.brainimagelibrary.org/24/1a/241a10cde842c99b/766789211/766789211_transformed.swc,241a_transformed,data/morphology/swc/766789211_upright.swc,human_patchseq_gaba/data/LeeDalley_morpho_features.csv,in_h5ad_export,data/patchseq/exports/patchseq_leedalley.h5ad,PAS4_181022_456_A01,,morphology_svgs/766789211_morphology.svg,intraDANDI_explorer-master/data/traces/000636/sub-766758349/sub-766758349_ses-766789198_icephys.nwb.svg,intraDANDI_explorer-master/data/traces/000636/sub-766758349/sub-766758349_ses-766789198_icephys.nwb_FI.svg,human_patchseq_gaba/data/LeeDalley_manuscript_metadata_v2.csv
766791358,H18.06.366.15.05.01.03,L1,H18.06.366,,dandi_mapped,000630,sub-766758349/sub-766758349_ses-766791344_icephys.nwb,27890a5c-d84c-4e03-b656-8b8c889af003,https://api.dandiarchive.org/api/assets/27890a5c-d84c-4e03-b656-8b8c889af003/download/,,patchseq_human_L1/data/aibs_features_E.csv,https://download.brainimagelibrary.org/69/fe/69fe931fee2b2215/766791358/H18.06.366.15.05.01.03_898892677_m.swc,69fe_dirlist,data/morphology/swc/766791358_upright.swc,patchseq_human_L1/data/RawFeatureWide_human+derivatives.csv,in_h5ad_export,data/patchseq/exports/patchseq_l1.h5ad,PES4_181022_656_A01,,morphology_svgs/766791358_morphology.svg,intraDANDI_explorer-master/data/traces/000630/sub-766758349/sub-766758349_ses-766791344_icephys.nwb.svg,intraDANDI_explorer-master/data/traces/000630/sub-766758349/sub-766758349_ses-766791344_icephys.nwb_FI.svg,patchseq_human_L1/data/human_l1_dataset_2023_02_06.csv
766791643,H18.06.366.15.21.01.03,LeeDalley,H18.06.366,,dandi_mapped,000636,sub-766758349/sub-766758349_ses-766791630_icephys.nwb,b52cf1ed-f131-439f-8ea7-7fe3becae5a0,https://api.dandiarchive.org/api/assets/b52cf1ed-f131-439f-8ea7-7fe3becae5a0/download/,,human_patchseq_gaba/data/LeeDalley_ephys_fx.csv,https://download.brainimagelibrary.org/24/1a/241a10cde842c99b/766791643/766791643_transformed.swc,241a_transformed,data/morphology/swc/766791643_upright.swc,human_patchseq_gaba/data/LeeDalley_morpho_features.csv,in_h5ad_export,data/patchseq/exports/patchseq_leedalley.h5ad,PAS4_181022_457_A01,,morphology_svgs/766791643_morphology.svg,intraDANDI_explorer-master/data/traces/000636/sub-766758349/sub-766758349_ses-766791630_icephys.nwb.svg,intraDANDI_explorer-master/data/traces/000636/sub-766758349/sub-766758349_ses-766791630_icephys.nwb_FI.svg,human_patchseq_gaba/data/LeeDalley_manuscript_metadata_v2.csv
766984328,H18.06.366.15.05.01.04,both,H18.06.366,,dandi_mapped,000636,sub-766758349/sub-766758349_ses-766983957_icephys.nwb,5d30e8f5-0cd6-449e-990b-d437de1823c3,https://api.dandiarchive.org/api/assets/5d30e8f5-0cd6-449e-990b-d437de1823c3/download/,,human_patchseq_gaba/data/LeeDalley_ephys_fx.csv,https://download.brainimagelibrary.org/24/1a/241a10cde842c99b/766984328/766984328_transformed.swc,241a_transformed,data/morphology/swc/766984328_upright.swc,human_patchseq_gaba/data/LeeDalley_morpho_features.csv,raw_rdata_only,,,complete_patchseq_data_sets.RData (object: datPatch),morphology_svgs/766984328_morphology.svg,intraDANDI_explorer-master/data/traces/000636/sub-766758349/sub-766758349_ses-766983957_icephys.nwb.svg,intraDANDI_explorer-master/data/traces/000636/sub-766758349/sub-766758349_ses-766983957_icephys.nwb_FI.svg,human_patchseq_gaba/data/LeeDalley_manuscript_metadata_v2.csv
767084655,H18.06.366.15.21.01.04,both,H18.06.366,,dandi_mapped,000636,sub-766758349/sub-766758349_ses-767084283_icephys.nwb,d7463b1e-3021-4023-ab13-d2193473c172,https://api.dandiarchive.org/api/assets/d7463b1e-3021-4023-ab13-d2193473c172/download/,,human_patchseq_gaba/data/LeeDalley_ephys_fx.csv,https://download.brainimagelibrary.org/24/1a/241a10cde842c99b/767084655/767084655_transformed.swc,241a_transformed,data/morphology/swc/767084655_upright.swc,human_patchseq_gaba/data/LeeDalley_morpho_features.csv,raw_rdata_only,,,complete_patchseq_data_sets.RData (object: datPatch),morphology_svgs/767084655_morphology.svg,intraDANDI_explorer-master/data/traces/000636/sub-766758349/sub-766758349_ses-767084283_icephys.nwb.svg,intraDANDI_explorer-master/data/traces/000636/sub-766758349/sub-766758349_ses-767084283_icephys.nwb_FI.svg,human_patchseq_gaba/data/LeeDalley_manuscript_metadata_v2.csv
767801031,H18.03.318.11.17.01.01,LeeDalley,H18.03.318,,dandi_mapped,000636,sub-767377358/sub-767377358_ses-767800905_icephys.nwb,962adcd1-0b4d-4416-b775-f82437f0f2fe,https://api.dandiarchive.org/api/assets/962adcd1-0b4d-4416-b775-f82437f0f2fe/download/,,human_patchseq_gaba/data/LeeDalley_ephys_fx.csv,https://download.brainimagelibrary.org/24/1a/241a10cde842c99b/767801031/767801031_transformed.swc,241a_transformed,data/morphology/swc/767801031_upright.swc,human_patchseq_gaba/data/LeeDalley_morpho_features.csv,in_h5ad_export,data/patchseq/exports/patchseq_leedalley.h5ad,PBS4_181023_505_A01,,morphology_svgs/767801031_morphology.svg,intraDANDI_explorer-master/data/traces/000636/sub-767377358/sub-767377358_ses-767800905_icephys.nwb.svg,intraDANDI_explorer-master/data/traces/000636/sub-767377358/sub-767377358_ses-767800905_icephys.nwb_FI.svg,human_patchseq_gaba/data/LeeDalley_manuscript_metadata_v2.csv
768893737,H18.06.367.11.17.01.07,L1,H18.06.367,,dandi_mapped,000630,sub-768678784/sub-768678784_ses-768893700_icephys.nwb,c23e3ca7-f12f-4eca-9925-3cabfb8d6c8a,https://api.dandiarchive.org/api/assets/c23e3ca7-f12f-4eca-9925-3cabfb8d6c8a/download/,,patchseq_human_L1/data/aibs_features_E.csv,https://download.brainimagelibrary.org/24/1a/241a10cde842c99b/768893737/768893737_transformed.swc,241a_transformed,data/morphology/swc/768893737_upright.swc,patchseq_human_L1/data/RawFeatureWide_human+derivatives.csv,in_h5ad_export,data/patchseq/exports/patchseq_l1.h5ad,PES4_181025_655_A01,,morphology_svgs/768893737_morphology.svg,intraDANDI_explorer-master/data/traces/000630/sub-768678784/sub-768678784_ses-768893700_icephys.nwb.svg,intraDANDI_explorer-master/data/traces/000630/sub-768678784/sub-768678784_ses-768893700_icephys.nwb_FI.svg,patchseq_human_L1/data/human_l1_dataset_2023_02_06.csv
770249617,H18.03.319.11.18.01.01,LeeDalley,H18.03.319,,dandi_mapped,000636,sub-770227957/sub-770227957_ses-770249578_icephys.nwb,d99ac351-0e04-4204-975b-69bae4eb57a6,https://api.dandiarchive.org/api/assets/d99ac351-0e04-4204-975b-69bae4eb57a6/download/,,human_patchseq_gaba/data/LeeDalley_ephys_fx.csv,https://download.brainimagelibrary.org/24/1a/241a10cde842c99b/770249617/770249617_transformed.swc,241a_transformed,data/morphology/swc/770249617_upright.swc,human_patchseq_gaba/data/LeeDalley_morpho_features.csv,in_h5ad_export,data/patchseq/exports/patchseq_leedalley.h5ad,P8S4_181030_353_A01,,morphology_svgs/770249617_morphology.svg,intraDANDI_explorer-master/data/traces/000636/sub-770227957/sub-770227957_ses-770249578_icephys.nwb.svg,intraDANDI_explorer-master/data/traces/000636/sub-770227957/sub-770227957_ses-770249578_icephys.nwb_FI.svg,human_patchseq_gaba/data/LeeDalley_manuscript_metadata_v2.csv
770559860,H18.03.319.11.19.01.13,LeeDalley,H18.03.319,,dandi_mapped,000636,sub-770227957/sub-770227957_ses-770559733_icephys.nwb,62da5a37-667f-462c-9b53-ad88e7f90516,https://api.dandiarchive.org/api/assets/62da5a37-667f-462c-9b53-ad88e7f90516/download/,,human_patchseq_gaba/data/LeeDalley_ephys_fx.csv,https://download.brainimagelibrary.org/24/1a/241a10cde842c99b/770559860/770559860_transformed.swc,241a_transformed,data/morphology/swc/770559860_upright.swc,human_patchseq_gaba/data/LeeDalley_morpho_features.csv,in_h5ad_export,data/patchseq/exports/patchseq_leedalley.h5ad,PES4_181030_659_A01,,morphology_svgs/770559860_morphology.svg,intraDANDI_explorer-master/data/traces/000636/sub-770227957/sub-770227957_ses-770559733_icephys.nwb.svg,intraDANDI_explorer-master/data/traces/000636/sub-770227957/sub-770227957_ses-770559733_icephys.nwb_FI.svg,human_patchseq_gaba/data/LeeDalley_manuscript_metadata_v2.csv
770622754,H18.03.319.11.19.01.15,LeeDalley,H18.03.319,,dandi_mapped,000636,sub-770227957/sub-770227957_ses-770622741_icephys.nwb,2b047338-711f-4483-8be7-9fcf3b979c44,https://api.dandiarchive.org/api/assets/2b047338-711f-4483-8be7-9fcf3b979c44/download/,,human_patchseq_gaba/data/LeeDalley_ephys_fx.csv,https://download.brainimagelibrary.org/24/1a/241a10cde842c99b/770622754/770622754_transformed.swc,241a_transformed,data/morphology/swc/770622754_upright.swc,human_patchseq_gaba/data/LeeDalley_morpho_features.csv,in_h5ad_export,data/patchseq/exports/patchseq_leedalley.h5ad,PES4_181030_661_A01,,morphology_svgs/770622754_morphology.svg,intraDANDI_explorer-master/data/traces/000636/sub-770227957/sub-770227957_ses-770622741_icephys.nwb.svg,intraDANDI_explorer-master/data/traces/000636/sub-770227957/sub-770227957_ses-770622741_icephys.nwb_FI.svg,human_patchseq_gaba/data/LeeDalley_manuscript_metadata_v2.csv
783622479,H18.06.368.12.16.01.02,L1,H18.06.368,,dandi_mapped,000630,sub-783453365/sub-783453365_ses-783622434_icephys.nwb,b610dccf-f33e-424f-af2e-062d88c51d87,https://api.dandiarchive.org/api/assets/b610dccf-f33e-424f-af2e-062d88c51d87/download/,,patchseq_human_L1/data/aibs_features_E.csv,https://download.brainimagelibrary.org/24/1a/241a10cde842c99b/783622479/783622479_transformed.swc,241a_transformed,data/morphology/swc/783622479_upright.swc,patchseq_human_L1/data/RawFeatureWide_human+derivatives.csv,in_h5ad_export,data/patchseq/exports/patchseq_l1.h5ad,PBS4_181120_502_A01,,morphology_svgs/783622479_morphology.svg,intraDANDI_explorer-master/data/traces/000630/sub-783453365/sub-783453365_ses-783622434_icephys.nwb.svg,intraDANDI_explorer-master/data/traces/000630/sub-783453365/sub-783453365_ses-783622434_icephys.nwb_FI.svg,patchseq_human_L1/data/human_l1_dataset_2023_02_06.csv
786447528,H18.03.322.11.03.01.02,LeeDalley,H18.03.322,,dandi_mapped,000636,sub-786359945/sub-786359945_ses-786447500_icephys.nwb,58c27102-8421-4dc1-a8af-532e0184e6d6,https://api.dandiarchive.org/api/assets/58c27102-8421-4dc1-a8af-532e0184e6d6/download/,,human_patchseq_gaba/data/LeeDalley_ephys_fx.csv,https://download.brainimagelibrary.org/24/1a/241a10cde842c99b/786447528/786447528_transformed.swc,241a_transformed,data/morphology/swc/786447528_upright.swc,human_patchseq_gaba/data/LeeDalley_morpho_features.csv,in_h5ad_export,data/patchseq/exports/patchseq_leedalley.h5ad,PES4_181127_655_A01,,morphology_svgs/786447528_morphology.svg,intraDANDI_explorer-master/data/traces/000636/sub-786359945/sub-786359945_ses-786447500_icephys.nwb.svg,intraDANDI_explorer-master/data/traces/000636/sub-786359945/sub-786359945_ses-786447500_icephys.nwb_FI.svg,human_patchseq_gaba/data/LeeDalley_manuscript_metadata_v2.csv
793395012,H18.06.371.13.06.01.01,LeeDalley,H18.06.371,,dandi_mapped,000636,sub-793165711/sub-793165711_ses-793394883_icephys.nwb,3433a215-c1d6-4c43-9263-08e804d280b0,https://api.dandiarchive.org/api/assets/3433a215-c1d6-4c43-9263-08e804d280b0/download/,,human_patchseq_gaba/data/LeeDalley_ephys_fx.csv,https://download.brainimagelibrary.org/24/1a/241a10cde842c99b/793395012/793395012_transformed.swc,241a_transformed,data/morphology/swc/793395012_upright.swc,human_patchseq_gaba/data/LeeDalley_morpho_features.csv,in_h5ad_export,data/patchseq/exports/patchseq_leedalley.h5ad,P8S4_181211_351_A01,,morphology_svgs/793395012_morphology.svg,intraDANDI_explorer-master/data/traces/000636/sub-793165711/sub-793165711_ses-793394883_icephys.nwb.svg,intraDANDI_explorer-master/data/traces/000636/sub-793165711/sub-793165711_ses-793394883_icephys.nwb_FI.svg,human_patchseq_gaba/data/LeeDalley_manuscript_metadata_v2.csv
797048104,H18.06.371.99.01.01,LeeDalley,H18.06.371,,dandi_mapped,000636,sub-793165711/sub-793165711_ses-797047730_icephys.nwb,b6088ff8-d1f0-4f4b-b5e1-755c203ca9bb,https://api.dandiarchive.org/api/assets/b6088ff8-d1f0-4f4b-b5e1-755c203ca9bb/download/,data/nwb_cache/797048104.nwb,human_patchseq_gaba/data/LeeDalley_ephys_fx.csv,https://download.brainimagelibrary.org/24/1a/241a10cde842c99b/797048104/797048104_transformed.swc,241a_transformed,data/morphology/swc/797048104_upright.swc,human_patchseq_gaba/data/LeeDalley_morpho_features.csv,in_h5ad_export,data/patchseq/exports/patchseq_leedalley.h5ad,PXS4_181217_354_A01,,morphology_svgs/797048104_morphology.svg,intraDANDI_explorer-master/data/traces/000636/sub-793165711/sub-793165711_ses-797047730_icephys.nwb.svg,intraDANDI_explorer-master/data/traces/000636/sub-793165711/sub-793165711_ses-797047730_icephys.nwb_FI.svg,human_patchseq_gaba/data/LeeDalley_manuscript_metadata_v2.csv
799031221,H18.06.371.99.02.02,LeeDalley,H18.06.371,,dandi_mapped,000636,sub-793165711/sub-793165711_ses-799031059_icephys.nwb,98b1f046-4ab4-4e6a-b60e-6e49076c1933,https://api.dandiarchive.org/api/assets/98b1f046-4ab4-4e6a-b60e-6e49076c1933/download/,,human_patchseq_gaba/data/LeeDalley_ephys_fx.csv,https://download.brainimagelibrary.org/24/1a/241a10cde842c99b/799031221/799031221_transformed.swc,241a_transformed,data/morphology/swc/799031221_upright.swc,human_patchseq_gaba/data/LeeDalley_morpho_features.csv,in_h5ad_export,data/patchseq/exports/patchseq_leedalley.h5ad,PXS4_181219_352_A01,,morphology_svgs/799031221_morphology.svg,intraDANDI_explorer-master/data/traces/000636/sub-793165711/sub-793165711_ses-799031059_icephys.nwb.svg,intraDANDI_explorer-master/data/traces/000636/sub-793165711/sub-793165711_ses-799031059_icephys.nwb_FI.svg,human_patchseq_gaba/data/LeeDalley_manuscript_metadata_v2.csv
805729797,H19.03.301.11.12.01.01,L1,H19.03.301,,dandi_mapped,000630,sub-805678822/sub-805678822_ses-805729773_icephys.nwb,994f7a67-4f32-43ab-aeba-1a5d35610d48,https://api.dandiarchive.org/api/assets/994f7a67-4f32-43ab-aeba-1a5d35610d48/download/,,patchseq_human_L1/data/aibs_features_E.csv,https://download.brainimagelibrary.org/24/1a/241a10cde842c99b/805729797/805729797_transformed.swc,241a_transformed,data/morphology/swc/805729797_upright.swc,patchseq_human_L1/data/RawFeatureWide_human+derivatives.csv,in_h5ad_export,data/patchseq/exports/patchseq_l1.h5ad,P8S4_190108_358_A01,,morphology_svgs/805729797_morphology.svg,intraDANDI_explorer-master/data/traces/000630/sub-805678822/sub-805678822_ses-805729773_icephys.nwb.svg,intraDANDI_explorer-master/data/traces/000630/sub-805678822/sub-805678822_ses-805729773_icephys.nwb_FI.svg,patchseq_human_L1/data/human_l1_dataset_2023_02_06.csv
805740173,H19.03.301.11.11.01.02,L1,H19.03.301,,dandi_mapped,000630,sub-805678822/sub-805678822_ses-805740144_icephys.nwb,84a74db5-27f7-4c50-9078-c18fc6688ba3,https://api.dandiarchive.org/api/assets/84a74db5-27f7-4c50-9078-c18fc6688ba3/download/,,patchseq_human_L1/data/aibs_features_E.csv,https://download.brainimagelibrary.org/24/1a/241a10cde842c99b/805740173/805740173_transformed.swc,241a_transformed,data/morphology/swc/805740173_upright.swc,patchseq_human_L1/data/RawFeatureWide_human+derivatives.csv,in_h5ad_export,data/patchseq/exports/patchseq_l1.h5ad,PES4_190108_656_A01,,morphology_svgs/805740173_morphology.svg,intraDANDI_explorer-master/data/traces/000630/sub-805678822/sub-805678822_ses-805740144_icephys.nwb.svg,intraDANDI_explorer-master/data/traces/000630/sub-805678822/sub-805678822_ses-805740144_icephys.nwb_FI.svg,patchseq_human_L1/data/human_l1_dataset_2023_02_06.csv
805772880,H19.03.301.11.11.01.06,LeeDalley,H19.03.301,,dandi_mapped,000636,sub-805678822/sub-805678822_ses-805772853_icephys.nwb,9ea08c74-e53d-40d4-a455-4de55fce77dd,https://api.dandiarchive.org/api/assets/9ea08c74-e53d-40d4-a455-4de55fce77dd/download/,,human_patchseq_gaba/data/LeeDalley_ephys_fx.csv,https://download.brainimagelibrary.org/24/1a/241a10cde842c99b/805772880/805772880_transformed.swc,241a_transformed,data/morphology/swc/805772880_upright.swc,human_patchseq_gaba/data/LeeDalley_morpho_features.csv,in_h5ad_export,data/patchseq/exports/patchseq_leedalley.h5ad,PES4_190108_660_A01,,morphology_svgs/805772880_morphology.svg,intraDANDI_explorer-master/data/traces/000636/sub-805678822/sub-805678822_ses-805772853_icephys.nwb.svg,intraDANDI_explorer-master/data/traces/000636/sub-805678822/sub-805678822_ses-805772853_icephys.nwb_FI.svg,human_patchseq_gaba/data/LeeDalley_manuscript_metadata_v2.csv
808902642,H18.29.135.11.21.03,L1,H18.29.135,,not_in_dandi_map,,,,,,patchseq_human_L1/data/aibs_features_E.csv,https://download.brainimagelibrary.org/d8/33/d833ba8bd931f23f/808902642/808902642_upright.swc,d833_upright,data/morphology/swc/808902642_upright.swc,patchseq_human_L1/data/RawFeatureWide_human+derivatives.csv,in_h5ad_export,data/patchseq/exports/patchseq_l1.h5ad,PHS4_181203_203_A01,,morphology_svgs/808902642_morphology.svg,,,patchseq_human_L1/data/human_l1_dataset_2023_02_06.csv
808914243,H18.29.135.11.23.08,L1,H18.29.135,,not_in_dandi_map,,,,,,patchseq_human_L1/data/aibs_features_E.csv,https://download.brainimagelibrary.org/d8/33/d833ba8bd931f23f/808914243/808914243_upright.swc,d833_upright,data/morphology/swc/808914243_upright.swc,patchseq_human_L1/data/RawFeatureWide_human+derivatives.csv,in_h5ad_export,data/patchseq/exports/patchseq_l1.h5ad,PHS4_181203_208_A01,,morphology_svgs/808914243_morphology.svg,,,patchseq_human_L1/data/human_l1_dataset_2023_02_06.csv
811822915,H19.03.302.11.13.01.04,L1,H19.03.302,,not_in_dandi_map,,,,,,patchseq_human_L1/data/aibs_features_E.csv,https://download.brainimagelibrary.org/69/fe/69fe931fee2b2215/811822915/H19.03.302.11.13.01.04_1032336704_m.swc,69fe_dirlist,data/morphology/swc/811822915_upright.swc,patchseq_human_L1/data/RawFeatureWide_human+derivatives.csv,in_h5ad_export,data/patchseq/exports/patchseq_l1.h5ad,P1S4_190122_003_A01,,morphology_svgs/811822915_morphology.svg,,,patchseq_human_L1/data/human_l1_dataset_2023_02_06.csv
811932153,H19.03.302.11.06.01.01,L1,H19.03.302,,dandi_mapped,000630,sub-811677083/sub-811677083_ses-811932120_icephys.nwb,838f2708-a4f0-48f9-bad9-ed275218c35f,https://api.dandiarchive.org/api/assets/838f2708-a4f0-48f9-bad9-ed275218c35f/download/,,patchseq_human_L1/data/aibs_features_E.csv,https://download.brainimagelibrary.org/24/1a/241a10cde842c99b/811932153/811932153_transformed.swc,241a_transformed,data/morphology/swc/811932153_upright.swc,patchseq_human_L1/data/RawFeatureWide_human+derivatives.csv,in_h5ad_export,data/patchseq/exports/patchseq_l1.h5ad,P8S4_190122_355_A01,,morphology_svgs/811932153_morphology.svg,intraDANDI_explorer-master/data/traces/000630/sub-811677083/sub-811677083_ses-811932120_icephys.nwb.svg,intraDANDI_explorer-master/data/traces/000630/sub-811677083/sub-811677083_ses-811932120_icephys.nwb_FI.svg,patchseq_human_L1/data/human_l1_dataset_2023_02_06.csv
811953283,H19.03.302.11.04.01.04,L1,H19.03.302,,dandi_mapped,000630,sub-811677083/sub-811677083_ses-811953264_icephys.nwb,23666b66-2d4d-4b4e-a5f0-bbc39e898252,https://api.dandiarchive.org/api/assets/23666b66-2d4d-4b4e-a5f0-bbc39e898252/download/,,patchseq_human_L1/data/aibs_features_E.csv,https://download.brainimagelibrary.org/24/1a/241a10cde842c99b/811953283/811953283_transformed.swc,241a_transformed,data/morphology/swc/811953283_upright.swc,patchseq_human_L1/data/RawFeatureWide_human+derivatives.csv,in_h5ad_export,data/patchseq/exports/patchseq_l1.h5ad,PFS4_190122_703_A01,,morphology_svgs/811953283_morphology.svg,intraDANDI_explorer-master/data/traces/000630/sub-811677083/sub-811677083_ses-811953264_icephys.nwb.svg,intraDANDI_explorer-master/data/traces/000630/sub-811677083/sub-811677083_ses-811953264_icephys.nwb_FI.svg,patchseq_human_L1/data/human_l1_dataset_2023_02_06.csv
811984547,H19.03.302.11.08.01.03,LeeDalley,H19.03.302,,dandi_mapped,000636,sub-811677083/sub-811677083_ses-811984526_icephys.nwb,c3611166-fdfd-4742-aab9-28779cc04d56,https://api.dandiarchive.org/api/assets/c3611166-fdfd-4742-aab9-28779cc04d56/download/,,human_patchseq_gaba/data/LeeDalley_ephys_fx.csv,https://download.brainimagelibrary.org/24/1a/241a10cde842c99b/811984547/811984547_transformed.swc,241a_transformed,data/morphology/swc/811984547_upright.swc,human_patchseq_gaba/data/LeeDalley_morpho_features.csv,in_h5ad_export,data/patchseq/exports/patchseq_leedalley.h5ad,PES4_190122_659_A01,,morphology_svgs/811984547_morphology.svg,intraDANDI_explorer-master/data/traces/000636/sub-811677083/sub-811677083_ses-811984526_icephys.nwb.svg,intraDANDI_explorer-master/data/traces/000636/sub-811677083/sub-811677083_ses-811984526_icephys.nwb_FI.svg,human_patchseq_gaba/data/LeeDalley_manuscript_metadata_v2.csv
812033452,H19.03.302.11.08.01.09,L1,H19.03.302,,dandi_mapped,000630,sub-811677083/sub-811677083_ses-812033426_icephys.nwb,939ed45a-2984-4e2f-9119-d061b71c1904,https://api.dandiarchive.org/api/assets/939ed45a-2984-4e2f-9119-d061b71c1904/download/,,patchseq_human_L1/data/aibs_features_E.csv,https://download.brainimagelibrary.org/69/fe/69fe931fee2b2215/812033452/H19.03.302.11.08.01.09_895210592_m.swc,69fe_dirlist,data/morphology/swc/812033452_upright.swc,patchseq_human_L1/data/RawFeatureWide_human+derivatives.csv,in_h5ad_export,data/patchseq/exports/patchseq_l1.h5ad,PES4_190122_664_A01,,morphology_svgs/812033452_morphology.svg,intraDANDI_explorer-master/data/traces/000630/sub-811677083/sub-811677083_ses-812033426_icephys.nwb.svg,intraDANDI_explorer-master/data/traces/000630/sub-811677083/sub-811677083_ses-812033426_icephys.nwb_FI.svg,patchseq_human_L1/data/human_l1_dataset_2023_02_06.csv
819185246,h19.03.002.12.01.01.01.08,LeeDalley,h19.03.002,,dandi_mapped,000636,sub-813352040/sub-813352040_ses-819185113_icephys.nwb,968ba0c4-9dc7-437e-94b9-3cb819a9aba8,https://api.dandiarchive.org/api/assets/968ba0c4-9dc7-437e-94b9-3cb819a9aba8/download/,,human_patchseq_gaba/data/LeeDalley_ephys_fx.csv,https://download.brainimagelibrary.org/group/20230426/swc/819185246/819185246_upright.swc,group_20230426,data/morphology/swc/819185246_upright.swc,human_patchseq_gaba/data/LeeDalley_morpho_features.csv,in_h5ad_export,data/patchseq/exports/patchseq_leedalley.h5ad,PXS4_190125_358_A01,,morphology_svgs/819185246_morphology.svg,intraDANDI_explorer-master/data/traces/000636/sub-813352040/sub-813352040_ses-819185113_icephys.nwb.svg,intraDANDI_explorer-master/data/traces/000636/sub-813352040/sub-813352040_ses-819185113_icephys.nwb_FI.svg,human_patchseq_gaba/data/LeeDalley_manuscript_metadata_v2.csv
819194697,h19.03.002.12.01.01.02.01,LeeDalley,h19.03.002,,dandi_mapped,000636,sub-813352040/sub-813352040_ses-819194539_icephys.nwb,66ecb725-1ca6-456c-b881-f7ced848b88d,https://api.dandiarchive.org/api/assets/66ecb725-1ca6-456c-b881-f7ced848b88d/download/,,human_patchseq_gaba/data/LeeDalley_ephys_fx.csv,https://download.brainimagelibrary.org/group/20230426/swc/819194697/819194697_upright.swc,group_20230426,data/morphology/swc/819194697_upright.swc,human_patchseq_gaba/data/LeeDalley_morpho_features.csv,in_h5ad_export,data/patchseq/exports/patchseq_leedalley.h5ad,PXS4_190128_351_A01,,morphology_svgs/819194697_morphology.svg,intraDANDI_explorer-master/data/traces/000636/sub-813352040/sub-813352040_ses-819194539_icephys.nwb.svg,intraDANDI_explorer-master/data/traces/000636/sub-813352040/sub-813352040_ses-819194539_icephys.nwb_FI.svg,human_patchseq_gaba/data/LeeDalley_manuscript_metadata_v2.csv
819200626,h19.03.002.12.01.01.02.02,LeeDalley,h19.03.002,,dandi_mapped,000636,sub-813352040/sub-813352040_ses-819200423_icephys.nwb,1e6facc2-79eb-4b11-b88c-1cae441d713a,https://api.dandiarchive.org/api/assets/1e6facc2-79eb-4b11-b88c-1cae441d713a/download/,,human_patchseq_gaba/data/LeeDalley_ephys_fx.csv,https://download.brainimagelibrary.org/group/20230426/swc/819200626/819200626_upright.swc,group_20230426,data/morphology/swc/819200626_upright.swc,human_patchseq_gaba/data/LeeDalley_morpho_features.csv,in_h5ad_export,data/patchseq/exports/patchseq_leedalley.h5ad,PXS4_190128_352_A01,,morphology_svgs/819200626_morphology.svg,intraDANDI_explorer-master/data/traces/000636/sub-813352040/sub-813352040_ses-819200423_icephys.nwb.svg,intraDANDI_explorer-master/data/traces/000636/sub-813352040/sub-813352040_ses-819200423_icephys.nwb_FI.svg,human_patchseq_gaba/data/LeeDalley_manuscript_metadata_v2.csv
